#    L    TT             EE             BB             TE             PP             PT             PE         
  2317    1.13312E+02    4.75580E+00    3.81834E-02   -8.11624E+00    1.56809E-09    2.86390E-08    3.13172E-08
  2318    1.13234E+02    4.73045E+00    3.81463E-02   -8.11560E+00    1.56686E-09    3.44418E-08    3.09354E-08
  2319    1.13156E+02    4.70504E+00    3.81093E-02   -8.11393E+00    1.56562E-09    4.04194E-08    3.05500E-08
  2320    1.13078E+02    4.67960E+00    3.80723E-02   -8.11124E+00    1.56439E-09    4.65566E-08    3.01611E-08
  2321    1.13000E+02    4.65412E+00    3.80354E-02   -8.10745E+00    1.56316E-09    5.28384E-08    2.97689E-08
  2322    1.12922E+02    4.62862E+00    3.79985E-02   -8.10263E+00    1.56193E-09    5.92495E-08    2.93737E-08
  2323    1.12845E+02    4.60310E+00    3.79617E-02   -8.09678E+00    1.56070E-09    6.57750E-08    2.89756E-08
  2324    1.12767E+02    4.57757E+00    3.79250E-02   -8.08990E+00    1.55947E-09    7.23995E-08    2.85750E-08
  2325    1.12688E+02    4.55203E+00    3.78883E-02   -8.08204E+00    1.55825E-09    7.91081E-08    2.81719E-08
  2326    1.12610E+02    4.52651E+00    3.78517E-02   -8.07315E+00    1.55702E-09    8.58856E-08    2.77666E-08
  2327    1.12531E+02    4.50099E+00    3.78151E-02   -8.06320E+00    1.55580E-09    9.27169E-08    2.73594E-08
  2328    1.12451E+02    4.47550E+00    3.77786E-02   -8.05234E+00    1.55458E-09    9.95868E-08    2.69504E-08
  2329    1.12372E+02    4.45003E+00    3.77422E-02   -8.04050E+00    1.55336E-09    1.06480E-07    2.65399E-08
  2330    1.12291E+02    4.42461E+00    3.77058E-02   -8.02767E+00    1.55214E-09    1.13382E-07    2.61281E-08
  2331    1.12210E+02    4.39922E+00    3.76694E-02   -8.01391E+00    1.55092E-09    1.20277E-07    2.57151E-08
  2332    1.12129E+02    4.37387E+00    3.76332E-02   -7.99914E+00    1.54970E-09    1.27150E-07    2.53012E-08
  2333    1.12047E+02    4.34857E+00    3.75969E-02   -7.98344E+00    1.54849E-09    1.33987E-07    2.48867E-08
  2334    1.11964E+02    4.32333E+00    3.75607E-02   -7.96679E+00    1.54728E-09    1.40771E-07    2.44717E-08
  2335    1.11880E+02    4.29815E+00    3.75246E-02   -7.94919E+00    1.54606E-09    1.47488E-07    2.40564E-08
  2336    1.11796E+02    4.27304E+00    3.74885E-02   -7.93070E+00    1.54485E-09    1.54123E-07    2.36411E-08
  2337    1.11710E+02    4.24800E+00    3.74524E-02   -7.91132E+00    1.54364E-09    1.60660E-07    2.32260E-08
  2338    1.11624E+02    4.22304E+00    3.74164E-02   -7.89096E+00    1.54244E-09    1.67084E-07    2.28112E-08
  2339    1.11536E+02    4.19816E+00    3.73805E-02   -7.86977E+00    1.54123E-09    1.73381E-07    2.23971E-08
  2340    1.11448E+02    4.17339E+00    3.73445E-02   -7.84773E+00    1.54002E-09    1.79535E-07    2.19837E-08
  2341    1.11358E+02    4.14870E+00    3.73086E-02   -7.82477E+00    1.53882E-09    1.85531E-07    2.15714E-08
  2342    1.11267E+02    4.12413E+00    3.72728E-02   -7.80094E+00    1.53762E-09    1.91354E-07    2.11604E-08
  2343    1.11175E+02    4.09966E+00    3.72370E-02   -7.77632E+00    1.53642E-09    1.96989E-07    2.07508E-08
  2344    1.11081E+02    4.07531E+00    3.72012E-02   -7.75088E+00    1.53522E-09    2.02420E-07    2.03429E-08
  2345    1.10986E+02    4.05108E+00    3.71654E-02   -7.72456E+00    1.53402E-09    2.07633E-07    1.99368E-08
  2346    1.10890E+02    4.02698E+00    3.71297E-02   -7.69749E+00    1.53282E-09    2.12612E-07    1.95329E-08
  2347    1.10793E+02    4.00300E+00    3.70940E-02   -7.66957E+00    1.53162E-09    2.17343E-07    1.91313E-08
  2348    1.10694E+02    3.97916E+00    3.70583E-02   -7.64089E+00    1.53043E-09    2.21809E-07    1.87322E-08
  2349    1.10593E+02    3.95545E+00    3.70227E-02   -7.61142E+00    1.52924E-09    2.25997E-07    1.83359E-08
  2350    1.10491E+02    3.93190E+00    3.69871E-02   -7.58123E+00    1.52804E-09    2.29891E-07    1.79426E-08
  2351    1.10387E+02    3.90849E+00    3.69515E-02   -7.55023E+00    1.52685E-09    2.33479E-07    1.75523E-08
  2352    1.10282E+02    3.88523E+00    3.69159E-02   -7.51856E+00    1.52566E-09    2.36766E-07    1.71653E-08
  2353    1.10175E+02    3.86214E+00    3.68804E-02   -7.48614E+00    1.52447E-09    2.39760E-07    1.67814E-08
  2354    1.10066E+02    3.83922E+00    3.68448E-02   -7.45310E+00    1.52329E-09    2.42468E-07    1.64006E-08
  2355    1.09956E+02    3.81646E+00    3.68093E-02   -7.41928E+00    1.52210E-09    2.44898E-07    1.60230E-08
  2356    1.09844E+02    3.79389E+00    3.67738E-02   -7.38482E+00    1.52092E-09    2.47059E-07    1.56485E-08
  2357    1.09731E+02    3.77150E+00    3.67384E-02   -7.34978E+00    1.51973E-09    2.48958E-07    1.52772E-08
  2358    1.09615E+02    3.74930E+00    3.67029E-02   -7.31407E+00    1.51855E-09    2.50603E-07    1.49090E-08
  2359    1.09498E+02    3.72728E+00    3.66674E-02   -7.27776E+00    1.51737E-09    2.52002E-07    1.45438E-08
  2360    1.09379E+02    3.70545E+00    3.66320E-02   -7.24075E+00    1.51619E-09    2.53163E-07    1.41818E-08
  2361    1.09258E+02    3.68382E+00    3.65966E-02   -7.20326E+00    1.51502E-09    2.54094E-07    1.38229E-08
  2362    1.09135E+02    3.66240E+00    3.65611E-02   -7.16513E+00    1.51384E-09    2.54803E-07    1.34670E-08
  2363    1.09010E+02    3.64117E+00    3.65257E-02   -7.12648E+00    1.51266E-09    2.55297E-07    1.31143E-08
  2364    1.08882E+02    3.62015E+00    3.64903E-02   -7.08724E+00    1.51149E-09    2.55585E-07    1.27646E-08
  2365    1.08754E+02    3.59935E+00    3.64549E-02   -7.04754E+00    1.51032E-09    2.55675E-07    1.24179E-08
  2366    1.08623E+02    3.57876E+00    3.64195E-02   -7.00729E+00    1.50915E-09    2.55574E-07    1.20743E-08
  2367    1.08490E+02    3.55838E+00    3.63841E-02   -6.96655E+00    1.50798E-09    2.55290E-07    1.17338E-08
  2368    1.08355E+02    3.53823E+00    3.63487E-02   -6.92530E+00    1.50681E-09    2.54831E-07    1.13962E-08
  2369    1.08219E+02    3.51831E+00    3.63133E-02   -6.88369E+00    1.50564E-09    2.54205E-07    1.10617E-08
  2370    1.08079E+02    3.49862E+00    3.62779E-02   -6.84155E+00    1.50447E-09    2.53421E-07    1.07303E-08
  2371    1.07939E+02    3.47916E+00    3.62425E-02   -6.79901E+00    1.50331E-09    2.52485E-07    1.04018E-08
  2372    1.07795E+02    3.45993E+00    3.62071E-02   -6.75606E+00    1.50214E-09    2.51406E-07    1.00763E-08
  2373    1.07651E+02    3.44094E+00    3.61717E-02   -6.71276E+00    1.50098E-09    2.50192E-07    9.75384E-09
  2374    1.07503E+02    3.42220E+00    3.61363E-02   -6.66909E+00    1.49982E-09    2.48851E-07    9.43435E-09
  2375    1.07355E+02    3.40369E+00    3.61009E-02   -6.62505E+00    1.49866E-09    2.47390E-07    9.11782E-09
  2376    1.07203E+02    3.38543E+00    3.60655E-02   -6.58069E+00    1.49750E-09    2.45817E-07    8.80426E-09
  2377    1.07049E+02    3.36742E+00    3.60301E-02   -6.53599E+00    1.49635E-09    2.44141E-07    8.49366E-09
  2378    1.06894E+02    3.34967E+00    3.59947E-02   -6.49099E+00    1.49519E-09    2.42369E-07    8.18601E-09
  2379    1.06736E+02    3.33216E+00    3.59592E-02   -6.44571E+00    1.49403E-09    2.40510E-07    7.88130E-09
  2380    1.06577E+02    3.31491E+00    3.59238E-02   -6.40018E+00    1.49288E-09    2.38570E-07    7.57952E-09
  2381    1.06415E+02    3.29792E+00    3.58883E-02   -6.35440E+00    1.49173E-09    2.36558E-07    7.28066E-09
  2382    1.06251E+02    3.28118E+00    3.58529E-02   -6.30838E+00    1.49058E-09    2.34482E-07    6.98473E-09
  2383    1.06085E+02    3.26471E+00    3.58174E-02   -6.26215E+00    1.48943E-09    2.32350E-07    6.69169E-09
  2384    1.05916E+02    3.24850E+00    3.57820E-02   -6.21571E+00    1.48828E-09    2.30170E-07    6.40156E-09
  2385    1.05746E+02    3.23255E+00    3.57465E-02   -6.16909E+00    1.48713E-09    2.27949E-07    6.11432E-09
  2386    1.05574E+02    3.21687E+00    3.57110E-02   -6.12230E+00    1.48599E-09    2.25696E-07    5.82996E-09
  2387    1.05399E+02    3.20145E+00    3.56755E-02   -6.07537E+00    1.48484E-09    2.23419E-07    5.54847E-09
  2388    1.05222E+02    3.18631E+00    3.56400E-02   -6.02833E+00    1.48370E-09    2.21124E-07    5.26984E-09
  2389    1.05043E+02    3.17143E+00    3.56044E-02   -5.98117E+00    1.48256E-09    2.18821E-07    4.99408E-09
  2390    1.04862E+02    3.15683E+00    3.55689E-02   -5.93392E+00    1.48142E-09    2.16517E-07    4.72116E-09
  2391    1.04679E+02    3.14250E+00    3.55334E-02   -5.88661E+00    1.48028E-09    2.14220E-07    4.45108E-09
  2392    1.04494E+02    3.12844E+00    3.54978E-02   -5.83925E+00    1.47914E-09    2.11938E-07    4.18384E-09
  2393    1.04307E+02    3.11466E+00    3.54622E-02   -5.79185E+00    1.47800E-09    2.09679E-07    3.91941E-09
  2394    1.04118E+02    3.10116E+00    3.54267E-02   -5.74442E+00    1.47686E-09    2.07450E-07    3.65781E-09
  2395    1.03926E+02    3.08793E+00    3.53911E-02   -5.69700E+00    1.47573E-09    2.05260E-07    3.39900E-09
  2396    1.03733E+02    3.07497E+00    3.53555E-02   -5.64958E+00    1.47460E-09    2.03117E-07    3.14300E-09
  2397    1.03538E+02    3.06230E+00    3.53198E-02   -5.60220E+00    1.47346E-09    2.01028E-07    2.88978E-09
  2398    1.03341E+02    3.04990E+00    3.52842E-02   -5.55485E+00    1.47233E-09    1.99002E-07    2.63935E-09
  2399    1.03142E+02    3.03777E+00    3.52486E-02   -5.50756E+00    1.47120E-09    1.97046E-07    2.39169E-09
  2400    1.02940E+02    3.02593E+00    3.52129E-02   -5.46034E+00    1.47007E-09    1.95168E-07    2.14679E-09
  2401    1.02737E+02    3.01435E+00    3.51772E-02   -5.41322E+00    1.46895E-09    1.93375E-07    1.90464E-09
  2402    1.02532E+02    3.00306E+00    3.51415E-02   -5.36620E+00    1.46782E-09    1.91665E-07    1.66520E-09
  2403    1.02324E+02    2.99203E+00    3.51058E-02   -5.31931E+00    1.46670E-09    1.90037E-07    1.42841E-09
  2404    1.02116E+02    2.98129E+00    3.50701E-02   -5.27255E+00    1.46557E-09    1.88489E-07    1.19423E-09
  2405    1.01905E+02    2.97082E+00    3.50344E-02   -5.22595E+00    1.46445E-09    1.87018E-07    9.62600E-10
  2406    1.01692E+02    2.96063E+00    3.49987E-02   -5.17951E+00    1.46333E-09    1.85623E-07    7.33473E-10
  2407    1.01477E+02    2.95071E+00    3.49629E-02   -5.13326E+00    1.46221E-09    1.84300E-07    5.06800E-10
  2408    1.01260E+02    2.94106E+00    3.49271E-02   -5.08721E+00    1.46109E-09    1.83048E-07    2.82529E-10
  2409    1.01042E+02    2.93168E+00    3.48913E-02   -5.04136E+00    1.45997E-09    1.81864E-07    6.06104E-11
  2410    1.00822E+02    2.92258E+00    3.48555E-02   -4.99574E+00    1.45886E-09    1.80747E-07   -1.59007E-10
  2411    1.00600E+02    2.91374E+00    3.48197E-02   -4.95036E+00    1.45774E-09    1.79694E-07   -3.76373E-10
  2412    1.00376E+02    2.90517E+00    3.47839E-02   -4.90523E+00    1.45663E-09    1.78704E-07   -5.91539E-10
  2413    1.00150E+02    2.89688E+00    3.47480E-02   -4.86037E+00    1.45551E-09    1.77773E-07   -8.04555E-10
  2414    9.99232E+01    2.88884E+00    3.47122E-02   -4.81578E+00    1.45440E-09    1.76899E-07   -1.01547E-09
  2415    9.96941E+01    2.88107E+00    3.46763E-02   -4.77150E+00    1.45329E-09    1.76081E-07   -1.22434E-09
  2416    9.94638E+01    2.87356E+00    3.46404E-02   -4.72752E+00    1.45218E-09    1.75316E-07   -1.43121E-09
  2417    9.92315E+01    2.86632E+00    3.46045E-02   -4.68386E+00    1.45108E-09    1.74603E-07   -1.63613E-09
  2418    9.89979E+01    2.85933E+00    3.45685E-02   -4.64055E+00    1.44997E-09    1.73938E-07   -1.83915E-09
  2419    9.87623E+01    2.85261E+00    3.45326E-02   -4.59759E+00    1.44886E-09    1.73320E-07   -2.04033E-09
  2420    9.85262E+01    2.84614E+00    3.44966E-02   -4.55498E+00    1.44776E-09    1.72746E-07   -2.23971E-09
  2421    9.82879E+01    2.83993E+00    3.44606E-02   -4.51275E+00    1.44666E-09    1.72215E-07   -2.43734E-09
  2422    9.80483E+01    2.83396E+00    3.44246E-02   -4.47091E+00    1.44555E-09    1.71724E-07   -2.63328E-09
  2423    9.78081E+01    2.82825E+00    3.43886E-02   -4.42947E+00    1.44445E-09    1.71270E-07   -2.82757E-09
  2424    9.75657E+01    2.82278E+00    3.43526E-02   -4.38843E+00    1.44335E-09    1.70853E-07   -3.02027E-09
  2425    9.73226E+01    2.81756E+00    3.43165E-02   -4.34781E+00    1.44226E-09    1.70468E-07   -3.21143E-09
  2426    9.70780E+01    2.81258E+00    3.42804E-02   -4.30763E+00    1.44116E-09    1.70116E-07   -3.40109E-09
  2427    9.68318E+01    2.80784E+00    3.42443E-02   -4.26788E+00    1.44006E-09    1.69792E-07   -3.58930E-09
  2428    9.65849E+01    2.80334E+00    3.42082E-02   -4.22858E+00    1.43897E-09    1.69495E-07   -3.77613E-09
  2429    9.63371E+01    2.79907E+00    3.41721E-02   -4.18975E+00    1.43787E-09    1.69224E-07   -3.96161E-09
  2430    9.60877E+01    2.79504E+00    3.41360E-02   -4.15138E+00    1.43678E-09    1.68974E-07   -4.14580E-09
  2431    9.58374E+01    2.79123E+00    3.40998E-02   -4.11350E+00    1.43569E-09    1.68745E-07   -4.32875E-09
  2432    9.55861E+01    2.78766E+00    3.40636E-02   -4.07611E+00    1.43460E-09    1.68534E-07   -4.51051E-09
  2433    9.53339E+01    2.78430E+00    3.40274E-02   -4.03922E+00    1.43351E-09    1.68340E-07   -4.69113E-09
  2434    9.50814E+01    2.78117E+00    3.39912E-02   -4.00284E+00    1.43242E-09    1.68159E-07   -4.87066E-09
  2435    9.48271E+01    2.77826E+00    3.39550E-02   -3.96698E+00    1.43134E-09    1.67989E-07   -5.04915E-09
  2436    9.45725E+01    2.77556E+00    3.39188E-02   -3.93165E+00    1.43025E-09    1.67830E-07   -5.22665E-09
  2437    9.43167E+01    2.77307E+00    3.38825E-02   -3.89685E+00    1.42917E-09    1.67677E-07   -5.40321E-09
  2438    9.40605E+01    2.77080E+00    3.38462E-02   -3.86259E+00    1.42808E-09    1.67529E-07   -5.57889E-09
  2439    9.38032E+01    2.76872E+00    3.38100E-02   -3.82888E+00    1.42700E-09    1.67384E-07   -5.75372E-09
  2440    9.35453E+01    2.76685E+00    3.37737E-02   -3.79573E+00    1.42592E-09    1.67240E-07   -5.92778E-09
  2441    9.32869E+01    2.76518E+00    3.37373E-02   -3.76315E+00    1.42484E-09    1.67095E-07   -6.10109E-09
  2442    9.30280E+01    2.76371E+00    3.37010E-02   -3.73114E+00    1.42376E-09    1.66945E-07   -6.27372E-09
  2443    9.27677E+01    2.76242E+00    3.36647E-02   -3.69970E+00    1.42269E-09    1.66790E-07   -6.44571E-09
  2444    9.25075E+01    2.76132E+00    3.36283E-02   -3.66885E+00    1.42161E-09    1.66627E-07   -6.61712E-09
  2445    9.22473E+01    2.76042E+00    3.35920E-02   -3.63860E+00    1.42054E-09    1.66453E-07   -6.78800E-09
  2446    9.19857E+01    2.75969E+00    3.35556E-02   -3.60893E+00    1.41946E-09    1.66267E-07   -6.95839E-09
  2447    9.17248E+01    2.75914E+00    3.35192E-02   -3.57987E+00    1.41839E-09    1.66066E-07   -7.12834E-09
  2448    9.14631E+01    2.75877E+00    3.34828E-02   -3.55142E+00    1.41732E-09    1.65849E-07   -7.29792E-09
  2449    9.12005E+01    2.75857E+00    3.34464E-02   -3.52358E+00    1.41625E-09    1.65612E-07   -7.46716E-09
  2450    9.09386E+01    2.75853E+00    3.34100E-02   -3.49636E+00    1.41518E-09    1.65354E-07   -7.63612E-09
  2451    9.06757E+01    2.75866E+00    3.33736E-02   -3.46975E+00    1.41411E-09    1.65073E-07   -7.80484E-09
  2452    9.04133E+01    2.75894E+00    3.33372E-02   -3.44377E+00    1.41304E-09    1.64771E-07   -7.97333E-09
  2453    9.01499E+01    2.75938E+00    3.33007E-02   -3.41843E+00    1.41198E-09    1.64450E-07   -8.14160E-09
  2454    8.98869E+01    2.75998E+00    3.32643E-02   -3.39373E+00    1.41091E-09    1.64112E-07   -8.30966E-09
  2455    8.96236E+01    2.76072E+00    3.32279E-02   -3.36965E+00    1.40985E-09    1.63759E-07   -8.47750E-09
  2456    8.93607E+01    2.76161E+00    3.31914E-02   -3.34622E+00    1.40879E-09    1.63393E-07   -8.64513E-09
  2457    8.90980E+01    2.76263E+00    3.31550E-02   -3.32344E+00    1.40773E-09    1.63016E-07   -8.81256E-09
  2458    8.88349E+01    2.76379E+00    3.31186E-02   -3.30130E+00    1.40667E-09    1.62630E-07   -8.97980E-09
  2459    8.85712E+01    2.76508E+00    3.30821E-02   -3.27981E+00    1.40561E-09    1.62238E-07   -9.14683E-09
  2460    8.83085E+01    2.76650E+00    3.30457E-02   -3.25897E+00    1.40455E-09    1.61842E-07   -9.31368E-09
  2461    8.80459E+01    2.76805E+00    3.30093E-02   -3.23879E+00    1.40349E-09    1.61443E-07   -9.48034E-09
  2462    8.77826E+01    2.76971E+00    3.29728E-02   -3.21926E+00    1.40244E-09    1.61044E-07   -9.64683E-09
  2463    8.75209E+01    2.77149E+00    3.29364E-02   -3.20039E+00    1.40138E-09    1.60647E-07   -9.81314E-09
  2464    8.72585E+01    2.77338E+00    3.29000E-02   -3.18217E+00    1.40033E-09    1.60254E-07   -9.97927E-09
  2465    8.69968E+01    2.77538E+00    3.28636E-02   -3.16461E+00    1.39928E-09    1.59868E-07   -1.01452E-08
  2466    8.67351E+01    2.77748E+00    3.28272E-02   -3.14771E+00    1.39823E-09    1.59489E-07   -1.03111E-08
  2467    8.64739E+01    2.77968E+00    3.27908E-02   -3.13146E+00    1.39718E-09    1.59121E-07   -1.04767E-08
  2468    8.62134E+01    2.78198E+00    3.27544E-02   -3.11587E+00    1.39613E-09    1.58765E-07   -1.06422E-08
  2469    8.59534E+01    2.78436E+00    3.27180E-02   -3.10093E+00    1.39508E-09    1.58425E-07   -1.08076E-08
  2470    8.56933E+01    2.78684E+00    3.26817E-02   -3.08665E+00    1.39403E-09    1.58100E-07   -1.09728E-08
  2471    8.54343E+01    2.78939E+00    3.26453E-02   -3.07302E+00    1.39299E-09    1.57795E-07   -1.11379E-08
  2472    8.51758E+01    2.79203E+00    3.26090E-02   -3.06003E+00    1.39194E-09    1.57510E-07   -1.13028E-08
  2473    8.49177E+01    2.79474E+00    3.25726E-02   -3.04770E+00    1.39090E-09    1.57249E-07   -1.14676E-08
  2474    8.46600E+01    2.79751E+00    3.25363E-02   -3.03602E+00    1.38986E-09    1.57013E-07   -1.16323E-08
  2475    8.44033E+01    2.80036E+00    3.25000E-02   -3.02499E+00    1.38881E-09    1.56804E-07   -1.17969E-08
  2476    8.41469E+01    2.80327E+00    3.24637E-02   -3.01460E+00    1.38777E-09    1.56625E-07   -1.19613E-08
  2477    8.38916E+01    2.80623E+00    3.24275E-02   -3.00485E+00    1.38674E-09    1.56477E-07   -1.21257E-08
  2478    8.36372E+01    2.80924E+00    3.23912E-02   -2.99574E+00    1.38570E-09    1.56363E-07   -1.22899E-08
  2479    8.33838E+01    2.81231E+00    3.23550E-02   -2.98725E+00    1.38466E-09    1.56284E-07   -1.24541E-08
  2480    8.31305E+01    2.81542E+00    3.23188E-02   -2.97940E+00    1.38363E-09    1.56244E-07   -1.26181E-08
  2481    8.28788E+01    2.81858E+00    3.22826E-02   -2.97216E+00    1.38259E-09    1.56243E-07   -1.27821E-08
  2482    8.26280E+01    2.82177E+00    3.22464E-02   -2.96555E+00    1.38156E-09    1.56284E-07   -1.29459E-08
  2483    8.23779E+01    2.82500E+00    3.22103E-02   -2.95955E+00    1.38052E-09    1.56370E-07   -1.31097E-08
  2484    8.21287E+01    2.82826E+00    3.21741E-02   -2.95416E+00    1.37949E-09    1.56502E-07   -1.32734E-08
  2485    8.18809E+01    2.83155E+00    3.21380E-02   -2.94938E+00    1.37846E-09    1.56683E-07   -1.34371E-08
  2486    8.16345E+01    2.83486E+00    3.21019E-02   -2.94520E+00    1.37743E-09    1.56914E-07   -1.36006E-08
  2487    8.13889E+01    2.83819E+00    3.20659E-02   -2.94161E+00    1.37641E-09    1.57197E-07   -1.37641E-08
  2488    8.11446E+01    2.84153E+00    3.20298E-02   -2.93863E+00    1.37538E-09    1.57536E-07   -1.39276E-08
  2489    8.09010E+01    2.84488E+00    3.19938E-02   -2.93622E+00    1.37435E-09    1.57931E-07   -1.40910E-08
  2490    8.06586E+01    2.84823E+00    3.19578E-02   -2.93440E+00    1.37333E-09    1.58386E-07   -1.42543E-08
  2491    8.04184E+01    2.85159E+00    3.19219E-02   -2.93315E+00    1.37230E-09    1.58901E-07   -1.44176E-08
  2492    8.01786E+01    2.85495E+00    3.18859E-02   -2.93247E+00    1.37128E-09    1.59480E-07   -1.45809E-08
  2493    7.99402E+01    2.85830E+00    3.18500E-02   -2.93236E+00    1.37026E-09    1.60124E-07   -1.47441E-08
  2494    7.97033E+01    2.86165E+00    3.18141E-02   -2.93279E+00    1.36924E-09    1.60836E-07   -1.49073E-08
  2495    7.94676E+01    2.86498E+00    3.17783E-02   -2.93378E+00    1.36822E-09    1.61617E-07   -1.50705E-08
  2496    7.92335E+01    2.86830E+00    3.17424E-02   -2.93531E+00    1.36720E-09    1.62470E-07   -1.52336E-08
  2497    7.90007E+01    2.87160E+00    3.17066E-02   -2.93737E+00    1.36618E-09    1.63397E-07   -1.53968E-08
  2498    7.87694E+01    2.87488E+00    3.16708E-02   -2.93996E+00    1.36517E-09    1.64399E-07   -1.55599E-08
  2499    7.85395E+01    2.87812E+00    3.16351E-02   -2.94307E+00    1.36415E-09    1.65480E-07   -1.57230E-08
  2500    7.83111E+01    2.88134E+00    3.15994E-02   -2.94670E+00    1.36314E-09    1.66641E-07   -1.58861E-08
  2501    7.80842E+01    2.88451E+00    3.15637E-02   -2.95083E+00    1.36212E-09    1.67883E-07   -1.60492E-08
  2502    7.78589E+01    2.88765E+00    3.15280E-02   -2.95546E+00    1.36111E-09    1.69207E-07   -1.62122E-08
  2503    7.76351E+01    2.89074E+00    3.14924E-02   -2.96059E+00    1.36010E-09    1.70609E-07   -1.63749E-08
  2504    7.74129E+01    2.89379E+00    3.14568E-02   -2.96620E+00    1.35909E-09    1.72090E-07   -1.65372E-08
  2505    7.71923E+01    2.89679E+00    3.14213E-02   -2.97228E+00    1.35808E-09    1.73647E-07   -1.66990E-08
  2506    7.69732E+01    2.89973E+00    3.13857E-02   -2.97884E+00    1.35707E-09    1.75278E-07   -1.68601E-08
  2507    7.67559E+01    2.90261E+00    3.13502E-02   -2.98584E+00    1.35606E-09    1.76984E-07   -1.70204E-08
  2508    7.65402E+01    2.90544E+00    3.13148E-02   -2.99330E+00    1.35506E-09    1.78761E-07   -1.71798E-08
  2509    7.63261E+01    2.90821E+00    3.12794E-02   -3.00120E+00    1.35405E-09    1.80609E-07   -1.73381E-08
  2510    7.61138E+01    2.91091E+00    3.12440E-02   -3.00953E+00    1.35305E-09    1.82526E-07   -1.74952E-08
  2511    7.59032E+01    2.91355E+00    3.12086E-02   -3.01829E+00    1.35205E-09    1.84510E-07   -1.76510E-08
  2512    7.56944E+01    2.91611E+00    3.11733E-02   -3.02746E+00    1.35104E-09    1.86561E-07   -1.78053E-08
  2513    7.54873E+01    2.91860E+00    3.11380E-02   -3.03704E+00    1.35004E-09    1.88676E-07   -1.79581E-08
  2514    7.52820E+01    2.92101E+00    3.11028E-02   -3.04701E+00    1.34904E-09    1.90855E-07   -1.81091E-08
  2515    7.50785E+01    2.92335E+00    3.10676E-02   -3.05737E+00    1.34804E-09    1.93095E-07   -1.82582E-08
  2516    7.48767E+01    2.92560E+00    3.10324E-02   -3.06810E+00    1.34705E-09    1.95395E-07   -1.84054E-08
  2517    7.46767E+01    2.92776E+00    3.09973E-02   -3.07921E+00    1.34605E-09    1.97755E-07   -1.85504E-08
  2518    7.44784E+01    2.92983E+00    3.09623E-02   -3.09067E+00    1.34505E-09    2.00171E-07   -1.86932E-08
  2519    7.42821E+01    2.93182E+00    3.09272E-02   -3.10249E+00    1.34406E-09    2.02644E-07   -1.88336E-08
  2520    7.40875E+01    2.93371E+00    3.08922E-02   -3.11464E+00    1.34306E-09    2.05171E-07   -1.89714E-08
  2521    7.38947E+01    2.93550E+00    3.08573E-02   -3.12712E+00    1.34207E-09    2.07750E-07   -1.91066E-08
  2522    7.37038E+01    2.93720E+00    3.08224E-02   -3.13993E+00    1.34108E-09    2.10382E-07   -1.92390E-08
  2523    7.35147E+01    2.93881E+00    3.07876E-02   -3.15304E+00    1.34009E-09    2.13063E-07   -1.93684E-08
  2524    7.33274E+01    2.94030E+00    3.07528E-02   -3.16645E+00    1.33910E-09    2.15793E-07   -1.94948E-08
  2525    7.31420E+01    2.94170E+00    3.07180E-02   -3.18014E+00    1.33811E-09    2.18570E-07   -1.96180E-08
  2526    7.29584E+01    2.94298E+00    3.06833E-02   -3.19411E+00    1.33712E-09    2.21392E-07   -1.97379E-08
  2527    7.27767E+01    2.94416E+00    3.06487E-02   -3.20835E+00    1.33614E-09    2.24259E-07   -1.98544E-08
  2528    7.25969E+01    2.94523E+00    3.06141E-02   -3.22285E+00    1.33515E-09    2.27168E-07   -1.99672E-08
  2529    7.24189E+01    2.94619E+00    3.05795E-02   -3.23758E+00    1.33417E-09    2.30118E-07   -2.00763E-08
  2530    7.22428E+01    2.94704E+00    3.05450E-02   -3.25256E+00    1.33318E-09    2.33109E-07   -2.01815E-08
  2531    7.20685E+01    2.94777E+00    3.05106E-02   -3.26776E+00    1.33220E-09    2.36137E-07   -2.02828E-08
  2532    7.18961E+01    2.94839E+00    3.04762E-02   -3.28317E+00    1.33122E-09    2.39202E-07   -2.03799E-08
  2533    7.17256E+01    2.94888E+00    3.04419E-02   -3.29878E+00    1.33024E-09    2.42303E-07   -2.04728E-08
  2534    7.15569E+01    2.94926E+00    3.04076E-02   -3.31458E+00    1.32926E-09    2.45437E-07   -2.05612E-08
  2535    7.13901E+01    2.94951E+00    3.03734E-02   -3.33057E+00    1.32828E-09    2.48604E-07   -2.06452E-08
  2536    7.12250E+01    2.94964E+00    3.03392E-02   -3.34673E+00    1.32730E-09    2.51802E-07   -2.07245E-08
  2537    7.10619E+01    2.94964E+00    3.03051E-02   -3.36305E+00    1.32633E-09    2.55029E-07   -2.07990E-08
  2538    7.09006E+01    2.94950E+00    3.02710E-02   -3.37951E+00    1.32535E-09    2.58284E-07   -2.08686E-08
  2539    7.07411E+01    2.94925E+00    3.02370E-02   -3.39612E+00    1.32438E-09    2.61566E-07   -2.09331E-08
  2540    7.05834E+01    2.94885E+00    3.02031E-02   -3.41285E+00    1.32340E-09    2.64873E-07   -2.09924E-08
  2541    7.04276E+01    2.94834E+00    3.01692E-02   -3.42971E+00    1.32243E-09    2.68203E-07   -2.10464E-08
  2542    7.02735E+01    2.94768E+00    3.01354E-02   -3.44667E+00    1.32146E-09    2.71556E-07   -2.10950E-08
