#    L    TT             EE             BB             TE          
  1426   0.815434E+03   0.136724E+02   0.794131E-01  -0.421982E+02
  1427   0.815292E+03   0.135600E+02   0.793859E-01  -0.416197E+02
  1428   0.815011E+03   0.134493E+02   0.793583E-01  -0.410372E+02
  1429   0.814664E+03   0.133427E+02   0.793301E-01  -0.404484E+02
  1430   0.814326E+03   0.132377E+02   0.793016E-01  -0.398570E+02
  1431   0.813923E+03   0.131352E+02   0.792725E-01  -0.392601E+02
  1432   0.813455E+03   0.130358E+02   0.792430E-01  -0.386596E+02
  1433   0.813070E+03   0.129389E+02   0.792130E-01  -0.380550E+02
  1434   0.812546E+03   0.128452E+02   0.791825E-01  -0.374468E+02
  1435   0.811956E+03   0.127532E+02   0.791515E-01  -0.368358E+02
  1436   0.811376E+03   0.126643E+02   0.791200E-01  -0.362227E+02
  1437   0.810656E+03   0.125786E+02   0.790879E-01  -0.356051E+02
  1438   0.809946E+03   0.124946E+02   0.790553E-01  -0.349868E+02
  1439   0.809171E+03   0.124144E+02   0.790222E-01  -0.343640E+02
  1440   0.808405E+03   0.123367E+02   0.789885E-01  -0.337404E+02
  1441   0.807575E+03   0.122613E+02   0.789543E-01  -0.331159E+02
  1442   0.806679E+03   0.121891E+02   0.789196E-01  -0.324889E+02
  1443   0.805719E+03   0.121207E+02   0.788842E-01  -0.318595E+02
  1444   0.804768E+03   0.120540E+02   0.788483E-01  -0.312298E+02
  1445   0.803678E+03   0.119912E+02   0.788119E-01  -0.305998E+02
  1446   0.802671E+03   0.119299E+02   0.787748E-01  -0.299678E+02
  1447   0.801451E+03   0.118726E+02   0.787372E-01  -0.293340E+02
  1448   0.800314E+03   0.118183E+02   0.786989E-01  -0.287026E+02
  1449   0.799113E+03   0.117657E+02   0.786601E-01  -0.280700E+02
  1450   0.797847E+03   0.117169E+02   0.786206E-01  -0.274375E+02
  1451   0.796590E+03   0.116712E+02   0.785806E-01  -0.268065E+02
  1452   0.795193E+03   0.116279E+02   0.785400E-01  -0.261772E+02
  1453   0.793806E+03   0.115877E+02   0.784987E-01  -0.255471E+02
  1454   0.792428E+03   0.115506E+02   0.784568E-01  -0.249177E+02
  1455   0.790985E+03   0.115158E+02   0.784143E-01  -0.242904E+02
  1456   0.789477E+03   0.114849E+02   0.783712E-01  -0.236660E+02
  1457   0.787830E+03   0.114555E+02   0.783274E-01  -0.230421E+02
  1458   0.786265E+03   0.114300E+02   0.782830E-01  -0.224202E+02
  1459   0.784636E+03   0.114068E+02   0.782380E-01  -0.217995E+02
  1460   0.782942E+03   0.113875E+02   0.781924E-01  -0.211822E+02
  1461   0.781256E+03   0.113690E+02   0.781461E-01  -0.205682E+02
  1462   0.779505E+03   0.113544E+02   0.780992E-01  -0.199568E+02
  1463   0.777615E+03   0.113428E+02   0.780516E-01  -0.193478E+02
  1464   0.775807E+03   0.113336E+02   0.780034E-01  -0.187421E+02
  1465   0.773860E+03   0.113274E+02   0.779545E-01  -0.181402E+02
  1466   0.771996E+03   0.113244E+02   0.779051E-01  -0.175415E+02
  1467   0.769992E+03   0.113237E+02   0.778549E-01  -0.169472E+02
  1468   0.767996E+03   0.113260E+02   0.778041E-01  -0.163568E+02
  1469   0.766009E+03   0.113308E+02   0.777527E-01  -0.157707E+02
  1470   0.763808E+03   0.113378E+02   0.777007E-01  -0.151884E+02
  1471   0.761763E+03   0.113487E+02   0.776480E-01  -0.146118E+02
  1472   0.759653E+03   0.113620E+02   0.775946E-01  -0.140396E+02
  1473   0.757476E+03   0.113776E+02   0.775406E-01  -0.134732E+02
  1474   0.755159E+03   0.113956E+02   0.774860E-01  -0.129109E+02
  1475   0.752924E+03   0.114159E+02   0.774307E-01  -0.123544E+02
  1476   0.750622E+03   0.114394E+02   0.773748E-01  -0.118042E+02
  1477   0.748329E+03   0.114652E+02   0.773183E-01  -0.112588E+02
  1478   0.745969E+03   0.114934E+02   0.772612E-01  -0.107197E+02
  1479   0.743616E+03   0.115247E+02   0.772034E-01  -0.101871E+02
  1480   0.741196E+03   0.115584E+02   0.771449E-01  -0.966049E+01
  1481   0.738717E+03   0.115937E+02   0.770859E-01  -0.914025E+01
  1482   0.736252E+03   0.116322E+02   0.770262E-01  -0.862659E+01
  1483   0.733736E+03   0.116731E+02   0.769659E-01  -0.811977E+01
  1484   0.731218E+03   0.117156E+02   0.769050E-01  -0.761981E+01
  1485   0.728648E+03   0.117606E+02   0.768435E-01  -0.712698E+01
  1486   0.726048E+03   0.118087E+02   0.767814E-01  -0.664117E+01
  1487   0.723417E+03   0.118578E+02   0.767187E-01  -0.616278E+01
  1488   0.720777E+03   0.119100E+02   0.766554E-01  -0.569180E+01
  1489   0.718085E+03   0.119647E+02   0.765915E-01  -0.522855E+01
  1490   0.715376E+03   0.120203E+02   0.765269E-01  -0.477296E+01
  1491   0.712643E+03   0.120784E+02   0.764619E-01  -0.432535E+01
  1492   0.709894E+03   0.121389E+02   0.763962E-01  -0.388570E+01
  1493   0.707114E+03   0.122004E+02   0.763299E-01  -0.345422E+01
  1494   0.704309E+03   0.122645E+02   0.762631E-01  -0.303101E+01
  1495   0.701488E+03   0.123309E+02   0.761958E-01  -0.261617E+01
  1496   0.698642E+03   0.123992E+02   0.761278E-01  -0.220974E+01
  1497   0.695771E+03   0.124685E+02   0.760593E-01  -0.181191E+01
  1498   0.692891E+03   0.125402E+02   0.759903E-01  -0.142281E+01
  1499   0.689986E+03   0.126130E+02   0.759207E-01  -0.104241E+01
  1500   0.687062E+03   0.126884E+02   0.758506E-01  -0.670917E+00
  1501   0.684121E+03   0.127648E+02   0.757800E-01  -0.308225E+00
  1502   0.681162E+03   0.128430E+02   0.757089E-01   0.451722E-01
  1503   0.678193E+03   0.129230E+02   0.756372E-01   0.389451E+00
  1504   0.675205E+03   0.130042E+02   0.755650E-01   0.724713E+00
  1505   0.672198E+03   0.130871E+02   0.754924E-01   0.105061E+01
  1506   0.669181E+03   0.131712E+02   0.754192E-01   0.136725E+01
  1507   0.666152E+03   0.132571E+02   0.753456E-01   0.167457E+01
  1508   0.663111E+03   0.133441E+02   0.752715E-01   0.197223E+01
  1509   0.660052E+03   0.134315E+02   0.751970E-01   0.226040E+01
  1510   0.656995E+03   0.135216E+02   0.751220E-01   0.253881E+01
  1511   0.653912E+03   0.136120E+02   0.750465E-01   0.280821E+01
  1512   0.650824E+03   0.137036E+02   0.749706E-01   0.306639E+01
  1513   0.647723E+03   0.137964E+02   0.748943E-01   0.331635E+01
  1514   0.644625E+03   0.138911E+02   0.748175E-01   0.355588E+01
  1515   0.641537E+03   0.139863E+02   0.747404E-01   0.378647E+01
  1516   0.638421E+03   0.140819E+02   0.746628E-01   0.400591E+01
  1517   0.635306E+03   0.141788E+02   0.745849E-01   0.421645E+01
  1518   0.632186E+03   0.142769E+02   0.745066E-01   0.441809E+01
  1519   0.629061E+03   0.143747E+02   0.744279E-01   0.460788E+01
  1520   0.625944E+03   0.144738E+02   0.743488E-01   0.478880E+01
  1521   0.622813E+03   0.145741E+02   0.742694E-01   0.496012E+01
  1522   0.619676E+03   0.146743E+02   0.741896E-01   0.512110E+01
  1523   0.616547E+03   0.147750E+02   0.741095E-01   0.527249E+01
  1524   0.613411E+03   0.148770E+02   0.740291E-01   0.541355E+01
  1525   0.610276E+03   0.149795E+02   0.739484E-01   0.554504E+01
  1526   0.607148E+03   0.150819E+02   0.738674E-01   0.566696E+01
  1527   0.604021E+03   0.151841E+02   0.737861E-01   0.577782E+01
  1528   0.600894E+03   0.152877E+02   0.737045E-01   0.587986E+01
  1529   0.597773E+03   0.153912E+02   0.736226E-01   0.597232E+01
  1530   0.594660E+03   0.154945E+02   0.735405E-01   0.605448E+01
  1531   0.591547E+03   0.155985E+02   0.734582E-01   0.612633E+01
  1532   0.588447E+03   0.157031E+02   0.733756E-01   0.618935E+01
  1533   0.585347E+03   0.158069E+02   0.732927E-01   0.624354E+01
  1534   0.582260E+03   0.159114E+02   0.732097E-01   0.628593E+01
  1535   0.579179E+03   0.160158E+02   0.731265E-01   0.632021E+01
  1536   0.576105E+03   0.161195E+02   0.730430E-01   0.634416E+01
  1537   0.573051E+03   0.162238E+02   0.729594E-01   0.635852E+01
  1538   0.570010E+03   0.163282E+02   0.728756E-01   0.636401E+01
  1539   0.566945E+03   0.164310E+02   0.727917E-01   0.635988E+01
  1540   0.563915E+03   0.165339E+02   0.727076E-01   0.634686E+01
  1541   0.560897E+03   0.166375E+02   0.726234E-01   0.632347E+01
  1542   0.557892E+03   0.167404E+02   0.725390E-01   0.629191E+01
  1543   0.554892E+03   0.168419E+02   0.724546E-01   0.624993E+01
  1544   0.551912E+03   0.169442E+02   0.723700E-01   0.619977E+01
  1545   0.548950E+03   0.170451E+02   0.722853E-01   0.614064E+01
  1546   0.545994E+03   0.171453E+02   0.722006E-01   0.607181E+01
  1547   0.543056E+03   0.172455E+02   0.721158E-01   0.599472E+01
  1548   0.540144E+03   0.173452E+02   0.720309E-01   0.590863E+01
  1549   0.537244E+03   0.174435E+02   0.719460E-01   0.581425E+01
  1550   0.534370E+03   0.175411E+02   0.718611E-01   0.571083E+01
  1551   0.531500E+03   0.176382E+02   0.717761E-01   0.559833E+01
  1552   0.528662E+03   0.177339E+02   0.716911E-01   0.547823E+01
  1553   0.525836E+03   0.178298E+02   0.716061E-01   0.535051E+01
  1554   0.523035E+03   0.179252E+02   0.715211E-01   0.521367E+01
  1555   0.520244E+03   0.180185E+02   0.714361E-01   0.506917E+01
  1556   0.517486E+03   0.181105E+02   0.713511E-01   0.491625E+01
  1557   0.514746E+03   0.182020E+02   0.712662E-01   0.475563E+01
  1558   0.512030E+03   0.182929E+02   0.711814E-01   0.458804E+01
  1559   0.509346E+03   0.183812E+02   0.710965E-01   0.441195E+01
  1560   0.506680E+03   0.184696E+02   0.710118E-01   0.422810E+01
  1561   0.504016E+03   0.185561E+02   0.709271E-01   0.403721E+01
  1562   0.501376E+03   0.186422E+02   0.708426E-01   0.383849E+01
  1563   0.498768E+03   0.187262E+02   0.707581E-01   0.363342E+01
  1564   0.496192E+03   0.188099E+02   0.706737E-01   0.342123E+01
  1565   0.493647E+03   0.188908E+02   0.705895E-01   0.320188E+01
  1566   0.491118E+03   0.189714E+02   0.705053E-01   0.297683E+01
  1567   0.488606E+03   0.190485E+02   0.704213E-01   0.274382E+01
  1568   0.486125E+03   0.191267E+02   0.703375E-01   0.250492E+01
  1569   0.483682E+03   0.192023E+02   0.702538E-01   0.225963E+01
  1570   0.481262E+03   0.192775E+02   0.701703E-01   0.200830E+01
  1571   0.478874E+03   0.193524E+02   0.700870E-01   0.175149E+01
  1572   0.476501E+03   0.194231E+02   0.700038E-01   0.148798E+01
  1573   0.474159E+03   0.194935E+02   0.699208E-01   0.121893E+01
  1574   0.471862E+03   0.195613E+02   0.698381E-01   0.944223E+00
  1575   0.469581E+03   0.196287E+02   0.697555E-01   0.664128E+00
  1576   0.467330E+03   0.196922E+02   0.696732E-01   0.378681E+00
  1577   0.465109E+03   0.197552E+02   0.695911E-01   0.880700E-01
  1578   0.462918E+03   0.198165E+02   0.695092E-01  -0.207444E+00
  1579   0.460765E+03   0.198753E+02   0.694276E-01  -0.507824E+00
  1580   0.458628E+03   0.199337E+02   0.693462E-01  -0.812883E+00
  1581   0.456520E+03   0.199897E+02   0.692651E-01  -0.112244E+01
  1582   0.454457E+03   0.200438E+02   0.691842E-01  -0.143638E+01
  1583   0.452408E+03   0.200947E+02   0.691037E-01  -0.175452E+01
  1584   0.450405E+03   0.201454E+02   0.690234E-01  -0.207683E+01
  1585   0.448416E+03   0.201943E+02   0.689434E-01  -0.240297E+01
  1586   0.446472E+03   0.202400E+02   0.688637E-01  -0.273280E+01
  1587   0.444558E+03   0.202846E+02   0.687843E-01  -0.306641E+01
  1588   0.442681E+03   0.203268E+02   0.687052E-01  -0.340346E+01
  1589   0.440825E+03   0.203673E+02   0.686264E-01  -0.374377E+01
  1590   0.439000E+03   0.204054E+02   0.685480E-01  -0.408718E+01
  1591   0.437218E+03   0.204417E+02   0.684699E-01  -0.443355E+01
  1592   0.435459E+03   0.204763E+02   0.683921E-01  -0.478262E+01
  1593   0.433736E+03   0.205085E+02   0.683147E-01  -0.513453E+01
  1594   0.432036E+03   0.205389E+02   0.682377E-01  -0.548885E+01
  1595   0.430380E+03   0.205677E+02   0.681610E-01  -0.584528E+01
  1596   0.428760E+03   0.205933E+02   0.680846E-01  -0.620392E+01
  1597   0.427163E+03   0.206172E+02   0.680086E-01  -0.656452E+01
  1598   0.425602E+03   0.206387E+02   0.679330E-01  -0.692675E+01
  1599   0.424070E+03   0.206586E+02   0.678578E-01  -0.729074E+01
  1600   0.422576E+03   0.206767E+02   0.677830E-01  -0.765622E+01
  1601   0.421111E+03   0.206925E+02   0.677086E-01  -0.802295E+01
  1602   0.419667E+03   0.207051E+02   0.676345E-01  -0.839074E+01
  1603   0.418276E+03   0.207160E+02   0.675609E-01  -0.875979E+01
  1604   0.416906E+03   0.207245E+02   0.674876E-01  -0.912999E+01
  1605   0.415573E+03   0.207314E+02   0.674148E-01  -0.950011E+01
  1606   0.414269E+03   0.207359E+02   0.673424E-01  -0.987155E+01
  1607   0.412994E+03   0.207388E+02   0.672704E-01  -0.102436E+02
  1608   0.411749E+03   0.207399E+02   0.671988E-01  -0.106148E+02
  1609   0.410548E+03   0.207373E+02   0.671276E-01  -0.109867E+02
  1610   0.409376E+03   0.207329E+02   0.670569E-01  -0.113586E+02
  1611   0.408226E+03   0.207270E+02   0.669866E-01  -0.117298E+02
  1612   0.407121E+03   0.207179E+02   0.669167E-01  -0.121011E+02
  1613   0.406030E+03   0.207072E+02   0.668473E-01  -0.124718E+02
  1614   0.404983E+03   0.206948E+02   0.667783E-01  -0.128419E+02
  1615   0.403965E+03   0.206801E+02   0.667098E-01  -0.132107E+02
  1616   0.402970E+03   0.206630E+02   0.666417E-01  -0.135782E+02
  1617   0.402011E+03   0.206442E+02   0.665740E-01  -0.139446E+02
  1618   0.401082E+03   0.206231E+02   0.665068E-01  -0.143098E+02
  1619   0.400168E+03   0.205996E+02   0.664400E-01  -0.146740E+02
  1620   0.399305E+03   0.205745E+02   0.663737E-01  -0.150362E+02
  1621   0.398465E+03   0.205462E+02   0.663078E-01  -0.153968E+02
  1622   0.397655E+03   0.205171E+02   0.662424E-01  -0.157556E+02
  1623   0.396867E+03   0.204855E+02   0.661774E-01  -0.161127E+02
  1624   0.396116E+03   0.204524E+02   0.661129E-01  -0.164666E+02
  1625   0.395395E+03   0.204160E+02   0.660488E-01  -0.168190E+02
  1626   0.394696E+03   0.203788E+02   0.659852E-01  -0.171690E+02
  1627   0.394020E+03   0.203385E+02   0.659221E-01  -0.175160E+02
  1628   0.393375E+03   0.202972E+02   0.658593E-01  -0.178608E+02
  1629   0.392759E+03   0.202536E+02   0.657971E-01  -0.182019E+02
  1630   0.392174E+03   0.202083E+02   0.657353E-01  -0.185408E+02
  1631   0.391597E+03   0.201606E+02   0.656739E-01  -0.188761E+02
  1632   0.391065E+03   0.201104E+02   0.656130E-01  -0.192086E+02
  1633   0.390556E+03   0.200594E+02   0.655525E-01  -0.195375E+02
  1634   0.390085E+03   0.200059E+02   0.654925E-01  -0.198630E+02
  1635   0.389623E+03   0.199515E+02   0.654329E-01  -0.201849E+02
  1636   0.389191E+03   0.198932E+02   0.653738E-01  -0.205027E+02
  1637   0.388783E+03   0.198347E+02   0.653151E-01  -0.208178E+02
  1638   0.388391E+03   0.197745E+02   0.652568E-01  -0.211281E+02
  1639   0.388038E+03   0.197118E+02   0.651990E-01  -0.214343E+02
  1640   0.387701E+03   0.196475E+02   0.651416E-01  -0.217372E+02
  1641   0.387381E+03   0.195814E+02   0.650846E-01  -0.220353E+02
  1642   0.387092E+03   0.195136E+02   0.650281E-01  -0.223280E+02
  1643   0.386820E+03   0.194456E+02   0.649719E-01  -0.226174E+02
  1644   0.386564E+03   0.193736E+02   0.649162E-01  -0.229037E+02
  1645   0.386333E+03   0.193006E+02   0.648610E-01  -0.231838E+02
  1646   0.386119E+03   0.192267E+02   0.648061E-01  -0.234593E+02
  1647   0.385937E+03   0.191509E+02   0.647516E-01  -0.237288E+02
  1648   0.385773E+03   0.190735E+02   0.646976E-01  -0.239952E+02
  1649   0.385626E+03   0.189950E+02   0.646439E-01  -0.242563E+02
  1650   0.385497E+03   0.189139E+02   0.645907E-01  -0.245114E+02
  1651   0.385385E+03   0.188326E+02   0.645378E-01  -0.247628E+02
  1652   0.385299E+03   0.187480E+02   0.644853E-01  -0.250075E+02
  1653   0.385223E+03   0.186631E+02   0.644332E-01  -0.252463E+02
  1654   0.385165E+03   0.185779E+02   0.643815E-01  -0.254822E+02
  1655   0.385133E+03   0.184908E+02   0.643302E-01  -0.257099E+02
  1656   0.385112E+03   0.184020E+02   0.642792E-01  -0.259334E+02
  1657   0.385094E+03   0.183120E+02   0.642286E-01  -0.261510E+02
  1658   0.385110E+03   0.182203E+02   0.641784E-01  -0.263636E+02
  1659   0.385137E+03   0.181274E+02   0.641285E-01  -0.265697E+02
  1660   0.385168E+03   0.180341E+02   0.640790E-01  -0.267700E+02
  1661   0.385226E+03   0.179390E+02   0.640298E-01  -0.269654E+02
  1662   0.385288E+03   0.178435E+02   0.639809E-01  -0.271550E+02
  1663   0.385369E+03   0.177469E+02   0.639324E-01  -0.273375E+02
  1664   0.385455E+03   0.176484E+02   0.638843E-01  -0.275143E+02
  1665   0.385560E+03   0.175494E+02   0.638364E-01  -0.276855E+02
  1666   0.385677E+03   0.174493E+02   0.637889E-01  -0.278518E+02
  1667   0.385800E+03   0.173488E+02   0.637416E-01  -0.280102E+02
  1668   0.385942E+03   0.172471E+02   0.636947E-01  -0.281638E+02
  1669   0.386090E+03   0.171449E+02   0.636481E-01  -0.283103E+02
  1670   0.386242E+03   0.170415E+02   0.636018E-01  -0.284505E+02
  1671   0.386416E+03   0.169370E+02   0.635557E-01  -0.285859E+02
  1672   0.386594E+03   0.168319E+02   0.635100E-01  -0.287142E+02
  1673   0.386772E+03   0.167256E+02   0.634645E-01  -0.288363E+02
  1674   0.386969E+03   0.166203E+02   0.634193E-01  -0.289520E+02
  1675   0.387159E+03   0.165130E+02   0.633743E-01  -0.290615E+02
  1676   0.387369E+03   0.164044E+02   0.633296E-01  -0.291648E+02
  1677   0.387585E+03   0.162968E+02   0.632852E-01  -0.292618E+02
  1678   0.387793E+03   0.161871E+02   0.632410E-01  -0.293526E+02
  1679   0.388015E+03   0.160784E+02   0.631970E-01  -0.294371E+02
  1680   0.388244E+03   0.159683E+02   0.631533E-01  -0.295146E+02
  1681   0.388479E+03   0.158570E+02   0.631098E-01  -0.295859E+02
  1682   0.388707E+03   0.157465E+02   0.630665E-01  -0.296525E+02
  1683   0.388949E+03   0.156362E+02   0.630234E-01  -0.297113E+02
  1684   0.389191E+03   0.155245E+02   0.629805E-01  -0.297646E+02
  1685   0.389441E+03   0.154130E+02   0.629378E-01  -0.298118E+02
  1686   0.389691E+03   0.153016E+02   0.628953E-01  -0.298512E+02
  1687   0.389933E+03   0.151888E+02   0.628530E-01  -0.298851E+02
  1688   0.390191E+03   0.150768E+02   0.628108E-01  -0.299135E+02
  1689   0.390434E+03   0.149649E+02   0.627688E-01  -0.299342E+02
  1690   0.390679E+03   0.148523E+02   0.627270E-01  -0.299494E+02
  1691   0.390931E+03   0.147405E+02   0.626853E-01  -0.299591E+02
  1692   0.391184E+03   0.146273E+02   0.626438E-01  -0.299617E+02
  1693   0.391431E+03   0.145148E+02   0.626024E-01  -0.299581E+02
  1694   0.391672E+03   0.144031E+02   0.625611E-01  -0.299497E+02
  1695   0.391922E+03   0.142899E+02   0.625200E-01  -0.299336E+02
  1696   0.392165E+03   0.141783E+02   0.624790E-01  -0.299126E+02
  1697   0.392395E+03   0.140658E+02   0.624380E-01  -0.298853E+02
  1698   0.392635E+03   0.139541E+02   0.623972E-01  -0.298525E+02
  1699   0.392869E+03   0.138423E+02   0.623565E-01  -0.298126E+02
  1700   0.393097E+03   0.137298E+02   0.623158E-01  -0.297678E+02
  1701   0.393313E+03   0.136194E+02   0.622752E-01  -0.297166E+02
  1702   0.393539E+03   0.135082E+02   0.622347E-01  -0.296599E+02
  1703   0.393752E+03   0.133985E+02   0.621942E-01  -0.295982E+02
  1704   0.393960E+03   0.132878E+02   0.621538E-01  -0.295301E+02
  1705   0.394163E+03   0.131786E+02   0.621135E-01  -0.294564E+02
  1706   0.394354E+03   0.130678E+02   0.620732E-01  -0.293770E+02
  1707   0.394548E+03   0.129583E+02   0.620329E-01  -0.292934E+02
  1708   0.394730E+03   0.128502E+02   0.619926E-01  -0.292033E+02
  1709   0.394908E+03   0.127427E+02   0.619523E-01  -0.291083E+02
  1710   0.395074E+03   0.126365E+02   0.619121E-01  -0.290075E+02
  1711   0.395229E+03   0.125309E+02   0.618718E-01  -0.289010E+02
  1712   0.395387E+03   0.124244E+02   0.618316E-01  -0.287902E+02
  1713   0.395527E+03   0.123192E+02   0.617913E-01  -0.286743E+02
  1714   0.395655E+03   0.122152E+02   0.617510E-01  -0.285526E+02
  1715   0.395773E+03   0.121111E+02   0.617106E-01  -0.284273E+02
  1716   0.395894E+03   0.120082E+02   0.616703E-01  -0.282962E+02
  1717   0.395997E+03   0.119059E+02   0.616299E-01  -0.281606E+02
  1718   0.396082E+03   0.118048E+02   0.615894E-01  -0.280207E+02
  1719   0.396163E+03   0.117042E+02   0.615489E-01  -0.278756E+02
  1720   0.396242E+03   0.116048E+02   0.615083E-01  -0.277267E+02
  1721   0.396302E+03   0.115066E+02   0.614676E-01  -0.275727E+02
  1722   0.396360E+03   0.114082E+02   0.614269E-01  -0.274148E+02
  1723   0.396400E+03   0.113110E+02   0.613860E-01  -0.272525E+02
  1724   0.396422E+03   0.112157E+02   0.613451E-01  -0.270863E+02
  1725   0.396435E+03   0.111201E+02   0.613041E-01  -0.269155E+02
  1726   0.396437E+03   0.110265E+02   0.612630E-01  -0.267416E+02
  1727   0.396429E+03   0.109333E+02   0.612217E-01  -0.265631E+02
  1728   0.396404E+03   0.108427E+02   0.611804E-01  -0.263814E+02
  1729   0.396376E+03   0.107525E+02   0.611389E-01  -0.261957E+02
  1730   0.396317E+03   0.106627E+02   0.610973E-01  -0.260053E+02
  1731   0.396255E+03   0.105741E+02   0.610556E-01  -0.258131E+02
  1732   0.396177E+03   0.104866E+02   0.610137E-01  -0.256162E+02
  1733   0.396088E+03   0.104010E+02   0.609717E-01  -0.254166E+02
  1734   0.395983E+03   0.103157E+02   0.609295E-01  -0.252137E+02
  1735   0.395861E+03   0.102323E+02   0.608872E-01  -0.250066E+02
  1736   0.395730E+03   0.101493E+02   0.608447E-01  -0.247983E+02
  1737   0.395582E+03   0.100689E+02   0.608020E-01  -0.245859E+02
  1738   0.395417E+03   0.998874E+01   0.607592E-01  -0.243707E+02
  1739   0.395250E+03   0.991046E+01   0.607162E-01  -0.241534E+02
  1740   0.395052E+03   0.983325E+01   0.606730E-01  -0.239333E+02
  1741   0.394859E+03   0.975712E+01   0.606296E-01  -0.237096E+02
  1742   0.394635E+03   0.968280E+01   0.605860E-01  -0.234853E+02
  1743   0.394402E+03   0.960954E+01   0.605423E-01  -0.232573E+02
  1744   0.394153E+03   0.953807E+01   0.604983E-01  -0.230279E+02
  1745   0.393887E+03   0.946692E+01   0.604541E-01  -0.227962E+02
  1746   0.393604E+03   0.939830E+01   0.604097E-01  -0.225622E+02
  1747   0.393313E+03   0.933146E+01   0.603652E-01  -0.223266E+02
  1748   0.392997E+03   0.926640E+01   0.603203E-01  -0.220894E+02
  1749   0.392666E+03   0.920164E+01   0.602753E-01  -0.218491E+02
  1750   0.392318E+03   0.913864E+01   0.602301E-01  -0.216086E+02
  1751   0.391953E+03   0.907667E+01   0.601846E-01  -0.213671E+02
  1752   0.391580E+03   0.901572E+01   0.601389E-01  -0.211224E+02
  1753   0.391190E+03   0.895579E+01   0.600929E-01  -0.208781E+02
  1754   0.390784E+03   0.889836E+01   0.600468E-01  -0.206320E+02
  1755   0.390361E+03   0.884319E+01   0.600003E-01  -0.203848E+02
  1756   0.389930E+03   0.878851E+01   0.599537E-01  -0.201364E+02
  1757   0.389475E+03   0.873542E+01   0.599068E-01  -0.198876E+02
  1758   0.388996E+03   0.868378E+01   0.598596E-01  -0.196383E+02
  1759   0.388516E+03   0.863372E+01   0.598122E-01  -0.193885E+02
  1760   0.388012E+03   0.858531E+01   0.597645E-01  -0.191373E+02
  1761   0.387491E+03   0.853842E+01   0.597166E-01  -0.188864E+02
  1762   0.386955E+03   0.849295E+01   0.596684E-01  -0.186348E+02
  1763   0.386409E+03   0.844921E+01   0.596200E-01  -0.183826E+02
  1764   0.385855E+03   0.840712E+01   0.595713E-01  -0.181311E+02
  1765   0.385269E+03   0.836637E+01   0.595223E-01  -0.178790E+02
  1766   0.384675E+03   0.832712E+01   0.594730E-01  -0.176275E+02
  1767   0.384064E+03   0.828937E+01   0.594235E-01  -0.173753E+02
  1768   0.383437E+03   0.825325E+01   0.593737E-01  -0.171237E+02
  1769   0.382800E+03   0.821863E+01   0.593237E-01  -0.168734E+02
  1770   0.382140E+03   0.818542E+01   0.592733E-01  -0.166223E+02
  1771   0.381471E+03   0.815386E+01   0.592227E-01  -0.163724E+02
  1772   0.380793E+03   0.812370E+01   0.591718E-01  -0.161238E+02
  1773   0.380083E+03   0.809504E+01   0.591206E-01  -0.158742E+02
  1774   0.379372E+03   0.806794E+01   0.590692E-01  -0.156273E+02
  1775   0.378644E+03   0.804234E+01   0.590174E-01  -0.153808E+02
  1776   0.377906E+03   0.801815E+01   0.589654E-01  -0.151346E+02
  1777   0.377138E+03   0.799559E+01   0.589131E-01  -0.148911E+02
  1778   0.376367E+03   0.797439E+01   0.588605E-01  -0.146478E+02
  1779   0.375579E+03   0.795475E+01   0.588076E-01  -0.144063E+02
  1780   0.374783E+03   0.793653E+01   0.587545E-01  -0.141658E+02
  1781   0.373976E+03   0.791974E+01   0.587010E-01  -0.139270E+02
  1782   0.373138E+03   0.790444E+01   0.586473E-01  -0.136899E+02
  1783   0.372298E+03   0.789058E+01   0.585933E-01  -0.134544E+02
  1784   0.371455E+03   0.787806E+01   0.585390E-01  -0.132198E+02
  1785   0.370588E+03   0.786706E+01   0.584844E-01  -0.129882E+02
  1786   0.369711E+03   0.785741E+01   0.584295E-01  -0.127582E+02
  1787   0.368824E+03   0.784928E+01   0.583744E-01  -0.125297E+02
  1788   0.367927E+03   0.784244E+01   0.583189E-01  -0.123049E+02
  1789   0.367013E+03   0.783697E+01   0.582632E-01  -0.120808E+02
  1790   0.366082E+03   0.783288E+01   0.582072E-01  -0.118596E+02
  1791   0.365147E+03   0.783009E+01   0.581509E-01  -0.116413E+02
  1792   0.364203E+03   0.782868E+01   0.580944E-01  -0.114244E+02
  1793   0.363233E+03   0.782859E+01   0.580375E-01  -0.112103E+02
  1794   0.362268E+03   0.782974E+01   0.579804E-01  -0.109990E+02
  1795   0.361292E+03   0.783236E+01   0.579230E-01  -0.107905E+02
  1796   0.360276E+03   0.783616E+01   0.578653E-01  -0.105840E+02
  1797   0.359286E+03   0.784114E+01   0.578074E-01  -0.103810E+02
  1798   0.358271E+03   0.784739E+01   0.577492E-01  -0.101799E+02
  1799   0.357245E+03   0.785498E+01   0.576907E-01  -0.998224E+01
  1800   0.356215E+03   0.786377E+01   0.576320E-01  -0.978798E+01
  1801   0.355182E+03   0.787369E+01   0.575730E-01  -0.959605E+01
  1802   0.354145E+03   0.788475E+01   0.575137E-01  -0.940762E+01
  1803   0.353089E+03   0.789703E+01   0.574542E-01  -0.922280E+01
  1804   0.352015E+03   0.791039E+01   0.573945E-01  -0.904017E+01
