#    L    TT             EE             BB             TE          
  1453   0.240705E-01   0.483109E-03   0.317541E-03   0.272233E-02
  1454   0.240266E-01   0.480768E-03   0.316693E-03   0.271357E-02
  1455   0.239811E-01   0.478430E-03   0.315852E-03   0.270451E-02
  1456   0.239340E-01   0.476096E-03   0.315016E-03   0.269516E-02
  1457   0.238854E-01   0.473768E-03   0.314186E-03   0.268553E-02
  1458   0.238353E-01   0.471446E-03   0.313362E-03   0.267563E-02
  1459   0.237837E-01   0.469132E-03   0.312543E-03   0.266547E-02
  1460   0.237307E-01   0.466827E-03   0.311729E-03   0.265507E-02
  1461   0.236763E-01   0.464531E-03   0.310921E-03   0.264444E-02
  1462   0.236205E-01   0.462246E-03   0.310118E-03   0.263358E-02
  1463   0.235633E-01   0.459973E-03   0.309321E-03   0.262252E-02
  1464   0.235049E-01   0.457713E-03   0.308528E-03   0.261126E-02
  1465   0.234451E-01   0.455467E-03   0.307740E-03   0.259981E-02
  1466   0.233841E-01   0.453236E-03   0.306958E-03   0.258819E-02
  1467   0.233219E-01   0.451021E-03   0.306179E-03   0.257641E-02
  1468   0.232585E-01   0.448823E-03   0.305406E-03   0.256448E-02
  1469   0.231939E-01   0.446644E-03   0.304637E-03   0.255241E-02
  1470   0.231282E-01   0.444483E-03   0.303873E-03   0.254021E-02
  1471   0.230613E-01   0.442343E-03   0.303112E-03   0.252790E-02
  1472   0.229934E-01   0.440224E-03   0.302357E-03   0.251549E-02
  1473   0.229245E-01   0.438127E-03   0.301605E-03   0.250299E-02
  1474   0.228545E-01   0.436054E-03   0.300857E-03   0.249040E-02
  1475   0.227836E-01   0.434006E-03   0.300114E-03   0.247775E-02
  1476   0.227116E-01   0.431983E-03   0.299374E-03   0.246504E-02
  1477   0.226388E-01   0.429986E-03   0.298638E-03   0.245229E-02
  1478   0.225651E-01   0.428018E-03   0.297905E-03   0.243951E-02
  1479   0.224905E-01   0.426078E-03   0.297176E-03   0.242671E-02
  1480   0.224151E-01   0.424167E-03   0.296451E-03   0.241390E-02
  1481   0.223389E-01   0.422288E-03   0.295729E-03   0.240109E-02
  1482   0.222618E-01   0.420440E-03   0.295010E-03   0.238830E-02
  1483   0.221841E-01   0.418626E-03   0.294294E-03   0.237553E-02
  1484   0.221056E-01   0.416845E-03   0.293582E-03   0.236281E-02
  1485   0.220265E-01   0.415099E-03   0.292872E-03   0.235013E-02
  1486   0.219467E-01   0.413390E-03   0.292166E-03   0.233752E-02
  1487   0.218663E-01   0.411717E-03   0.291462E-03   0.232498E-02
  1488   0.217853E-01   0.410083E-03   0.290760E-03   0.231253E-02
  1489   0.217037E-01   0.408488E-03   0.290062E-03   0.230017E-02
  1490   0.216216E-01   0.406933E-03   0.289365E-03   0.228792E-02
  1491   0.215390E-01   0.405420E-03   0.288672E-03   0.227580E-02
  1492   0.214559E-01   0.403949E-03   0.287980E-03   0.226381E-02
  1493   0.213724E-01   0.402521E-03   0.287291E-03   0.225196E-02
  1494   0.212884E-01   0.401138E-03   0.286603E-03   0.224028E-02
  1495   0.212041E-01   0.399801E-03   0.285918E-03   0.222875E-02
  1496   0.211195E-01   0.398510E-03   0.285234E-03   0.221742E-02
  1497   0.210345E-01   0.397267E-03   0.284553E-03   0.220627E-02
  1498   0.209492E-01   0.396073E-03   0.283873E-03   0.219532E-02
  1499   0.208636E-01   0.394928E-03   0.283194E-03   0.218460E-02
  1500   0.207779E-01   0.393834E-03   0.282517E-03   0.217410E-02
  1501   0.206919E-01   0.392792E-03   0.281842E-03   0.216383E-02
  1502   0.206057E-01   0.391800E-03   0.281168E-03   0.215381E-02
  1503   0.205195E-01   0.390857E-03   0.280495E-03   0.214401E-02
  1504   0.204331E-01   0.389961E-03   0.279823E-03   0.213445E-02
  1505   0.203467E-01   0.389111E-03   0.279152E-03   0.212512E-02
  1506   0.202602E-01   0.388306E-03   0.278483E-03   0.211601E-02
  1507   0.201737E-01   0.387543E-03   0.277815E-03   0.210713E-02
  1508   0.200873E-01   0.386821E-03   0.277148E-03   0.209846E-02
  1509   0.200009E-01   0.386139E-03   0.276481E-03   0.209002E-02
  1510   0.199147E-01   0.385496E-03   0.275816E-03   0.208178E-02
  1511   0.198285E-01   0.384888E-03   0.275152E-03   0.207376E-02
  1512   0.197426E-01   0.384316E-03   0.274488E-03   0.206595E-02
  1513   0.196568E-01   0.383778E-03   0.273825E-03   0.205834E-02
  1514   0.195713E-01   0.383272E-03   0.273163E-03   0.205094E-02
  1515   0.194861E-01   0.382796E-03   0.272502E-03   0.204373E-02
  1516   0.194012E-01   0.382350E-03   0.271841E-03   0.203673E-02
  1517   0.193166E-01   0.381931E-03   0.271181E-03   0.202992E-02
  1518   0.192324E-01   0.381538E-03   0.270522E-03   0.202330E-02
  1519   0.191486E-01   0.381169E-03   0.269863E-03   0.201687E-02
  1520   0.190652E-01   0.380824E-03   0.269204E-03   0.201062E-02
  1521   0.189823E-01   0.380499E-03   0.268546E-03   0.200456E-02
  1522   0.189000E-01   0.380195E-03   0.267888E-03   0.199869E-02
  1523   0.188181E-01   0.379909E-03   0.267230E-03   0.199298E-02
  1524   0.187369E-01   0.379640E-03   0.266573E-03   0.198746E-02
  1525   0.186563E-01   0.379387E-03   0.265916E-03   0.198211E-02
  1526   0.185763E-01   0.379147E-03   0.265259E-03   0.197692E-02
  1527   0.184970E-01   0.378920E-03   0.264602E-03   0.197191E-02
  1528   0.184184E-01   0.378703E-03   0.263946E-03   0.196705E-02
  1529   0.183405E-01   0.378496E-03   0.263289E-03   0.196236E-02
  1530   0.182634E-01   0.378296E-03   0.262632E-03   0.195783E-02
  1531   0.181872E-01   0.378103E-03   0.261975E-03   0.195345E-02
  1532   0.181118E-01   0.377914E-03   0.261318E-03   0.194923E-02
  1533   0.180373E-01   0.377729E-03   0.260661E-03   0.194516E-02
  1534   0.179637E-01   0.377545E-03   0.260004E-03   0.194123E-02
  1535   0.178910E-01   0.377361E-03   0.259346E-03   0.193745E-02
  1536   0.178193E-01   0.377176E-03   0.258688E-03   0.193381E-02
  1537   0.177487E-01   0.376988E-03   0.258030E-03   0.193031E-02
  1538   0.176791E-01   0.376796E-03   0.257371E-03   0.192694E-02
  1539   0.176106E-01   0.376597E-03   0.256711E-03   0.192371E-02
  1540   0.175432E-01   0.376391E-03   0.256052E-03   0.192061E-02
  1541   0.174770E-01   0.376176E-03   0.255391E-03   0.191764E-02
  1542   0.174119E-01   0.375951E-03   0.254730E-03   0.191479E-02
  1543   0.173481E-01   0.375714E-03   0.254068E-03   0.191207E-02
  1544   0.172855E-01   0.375463E-03   0.253406E-03   0.190946E-02
  1545   0.172242E-01   0.375197E-03   0.252743E-03   0.190697E-02
  1546   0.171643E-01   0.374914E-03   0.252079E-03   0.190459E-02
  1547   0.171057E-01   0.374613E-03   0.251414E-03   0.190233E-02
  1548   0.170485E-01   0.374293E-03   0.250748E-03   0.190017E-02
  1549   0.169927E-01   0.373951E-03   0.250081E-03   0.189812E-02
  1550   0.169384E-01   0.373587E-03   0.249413E-03   0.189618E-02
  1551   0.168855E-01   0.373198E-03   0.248744E-03   0.189433E-02
  1552   0.168341E-01   0.372786E-03   0.248074E-03   0.189257E-02
  1553   0.167842E-01   0.372350E-03   0.247403E-03   0.189091E-02
  1554   0.167356E-01   0.371891E-03   0.246732E-03   0.188933E-02
  1555   0.166883E-01   0.371408E-03   0.246059E-03   0.188782E-02
  1556   0.166423E-01   0.370902E-03   0.245386E-03   0.188639E-02
  1557   0.165976E-01   0.370373E-03   0.244713E-03   0.188502E-02
  1558   0.165541E-01   0.369822E-03   0.244039E-03   0.188371E-02
  1559   0.165118E-01   0.369248E-03   0.243364E-03   0.188246E-02
  1560   0.164706E-01   0.368652E-03   0.242689E-03   0.188125E-02
  1561   0.164305E-01   0.368035E-03   0.242014E-03   0.188009E-02
  1562   0.163914E-01   0.367395E-03   0.241338E-03   0.187897E-02
  1563   0.163534E-01   0.366734E-03   0.240663E-03   0.187787E-02
  1564   0.163163E-01   0.366052E-03   0.239987E-03   0.187681E-02
  1565   0.162802E-01   0.365349E-03   0.239312E-03   0.187576E-02
  1566   0.162450E-01   0.364625E-03   0.238636E-03   0.187473E-02
  1567   0.162106E-01   0.363881E-03   0.237961E-03   0.187371E-02
  1568   0.161770E-01   0.363116E-03   0.237286E-03   0.187269E-02
  1569   0.161443E-01   0.362331E-03   0.236612E-03   0.187167E-02
  1570   0.161122E-01   0.361526E-03   0.235937E-03   0.187064E-02
  1571   0.160809E-01   0.360702E-03   0.235264E-03   0.186960E-02
  1572   0.160502E-01   0.359858E-03   0.234591E-03   0.186854E-02
  1573   0.160201E-01   0.358996E-03   0.233919E-03   0.186745E-02
  1574   0.159906E-01   0.358114E-03   0.233247E-03   0.186633E-02
  1575   0.159617E-01   0.357214E-03   0.232576E-03   0.186518E-02
  1576   0.159332E-01   0.356295E-03   0.231907E-03   0.186398E-02
  1577   0.159052E-01   0.355358E-03   0.231238E-03   0.186274E-02
  1578   0.158776E-01   0.354403E-03   0.230570E-03   0.186144E-02
  1579   0.158504E-01   0.353430E-03   0.229904E-03   0.186009E-02
  1580   0.158235E-01   0.352439E-03   0.229238E-03   0.185867E-02
  1581   0.157970E-01   0.351432E-03   0.228574E-03   0.185718E-02
  1582   0.157706E-01   0.350407E-03   0.227912E-03   0.185561E-02
  1583   0.157446E-01   0.349365E-03   0.227251E-03   0.185396E-02
  1584   0.157186E-01   0.348307E-03   0.226591E-03   0.185222E-02
  1585   0.156929E-01   0.347233E-03   0.225933E-03   0.185039E-02
  1586   0.156672E-01   0.346142E-03   0.225277E-03   0.184847E-02
  1587   0.156416E-01   0.345035E-03   0.224623E-03   0.184643E-02
  1588   0.156160E-01   0.343913E-03   0.223970E-03   0.184429E-02
  1589   0.155904E-01   0.342775E-03   0.223319E-03   0.184203E-02
  1590   0.155647E-01   0.341622E-03   0.222671E-03   0.183965E-02
  1591   0.155389E-01   0.340454E-03   0.222025E-03   0.183714E-02
  1592   0.155130E-01   0.339271E-03   0.221380E-03   0.183450E-02
  1593   0.154869E-01   0.338074E-03   0.220738E-03   0.183172E-02
  1594   0.154606E-01   0.336862E-03   0.220099E-03   0.182880E-02
  1595   0.154340E-01   0.335637E-03   0.219462E-03   0.182572E-02
  1596   0.154071E-01   0.334397E-03   0.218827E-03   0.182250E-02
  1597   0.153799E-01   0.333144E-03   0.218195E-03   0.181910E-02
  1598   0.153523E-01   0.331877E-03   0.217566E-03   0.181555E-02
  1599   0.153243E-01   0.330597E-03   0.216939E-03   0.181182E-02
  1600   0.152958E-01   0.329305E-03   0.216315E-03   0.180791E-02
  1601   0.152669E-01   0.328000E-03   0.215694E-03   0.180382E-02
  1602   0.152374E-01   0.326682E-03   0.215076E-03   0.179955E-02
  1603   0.152075E-01   0.325354E-03   0.214461E-03   0.179511E-02
  1604   0.151770E-01   0.324016E-03   0.213849E-03   0.179049E-02
  1605   0.151461E-01   0.322668E-03   0.213239E-03   0.178572E-02
  1606   0.151147E-01   0.321311E-03   0.212633E-03   0.178079E-02
  1607   0.150829E-01   0.319947E-03   0.212029E-03   0.177570E-02
  1608   0.150506E-01   0.318575E-03   0.211428E-03   0.177047E-02
  1609   0.150178E-01   0.317197E-03   0.210829E-03   0.176509E-02
  1610   0.149845E-01   0.315814E-03   0.210233E-03   0.175958E-02
  1611   0.149508E-01   0.314426E-03   0.209640E-03   0.175393E-02
  1612   0.149167E-01   0.313035E-03   0.209050E-03   0.174816E-02
  1613   0.148821E-01   0.311640E-03   0.208462E-03   0.174226E-02
  1614   0.148471E-01   0.310243E-03   0.207877E-03   0.173625E-02
  1615   0.148116E-01   0.308845E-03   0.207294E-03   0.173012E-02
  1616   0.147757E-01   0.307446E-03   0.206714E-03   0.172389E-02
  1617   0.147394E-01   0.306047E-03   0.206137E-03   0.171756E-02
  1618   0.147027E-01   0.304649E-03   0.205562E-03   0.171113E-02
  1619   0.146655E-01   0.303254E-03   0.204989E-03   0.170462E-02
  1620   0.146280E-01   0.301860E-03   0.204419E-03   0.169801E-02
  1621   0.145900E-01   0.300471E-03   0.203852E-03   0.169133E-02
  1622   0.145516E-01   0.299085E-03   0.203286E-03   0.168457E-02
  1623   0.145129E-01   0.297704E-03   0.202724E-03   0.167774E-02
  1624   0.144737E-01   0.296330E-03   0.202163E-03   0.167084E-02
  1625   0.144341E-01   0.294962E-03   0.201605E-03   0.166388E-02
  1626   0.143942E-01   0.293601E-03   0.201049E-03   0.165687E-02
  1627   0.143539E-01   0.292249E-03   0.200496E-03   0.164981E-02
  1628   0.143132E-01   0.290906E-03   0.199945E-03   0.164271E-02
  1629   0.142721E-01   0.289573E-03   0.199396E-03   0.163557E-02
  1630   0.142307E-01   0.288250E-03   0.198849E-03   0.162839E-02
  1631   0.141889E-01   0.286939E-03   0.198304E-03   0.162118E-02
  1632   0.141467E-01   0.285640E-03   0.197762E-03   0.161395E-02
  1633   0.141042E-01   0.284355E-03   0.197222E-03   0.160670E-02
  1634   0.140614E-01   0.283083E-03   0.196684E-03   0.159944E-02
  1635   0.140182E-01   0.281826E-03   0.196148E-03   0.159217E-02
  1636   0.139746E-01   0.280584E-03   0.195614E-03   0.158490E-02
  1637   0.139308E-01   0.279359E-03   0.195082E-03   0.157762E-02
  1638   0.138866E-01   0.278151E-03   0.194552E-03   0.157036E-02
  1639   0.138420E-01   0.276961E-03   0.194025E-03   0.156311E-02
  1640   0.137972E-01   0.275790E-03   0.193499E-03   0.155587E-02
  1641   0.137520E-01   0.274638E-03   0.192975E-03   0.154866E-02
  1642   0.137065E-01   0.273507E-03   0.192453E-03   0.154148E-02
  1643   0.136607E-01   0.272397E-03   0.191933E-03   0.153433E-02
  1644   0.136146E-01   0.271308E-03   0.191415E-03   0.152722E-02
  1645   0.135683E-01   0.270243E-03   0.190899E-03   0.152015E-02
  1646   0.135216E-01   0.269201E-03   0.190385E-03   0.151313E-02
  1647   0.134746E-01   0.268184E-03   0.189872E-03   0.150616E-02
  1648   0.134273E-01   0.267192E-03   0.189361E-03   0.149926E-02
  1649   0.133798E-01   0.266225E-03   0.188852E-03   0.149241E-02
  1650   0.133320E-01   0.265286E-03   0.188345E-03   0.148564E-02
  1651   0.132839E-01   0.264374E-03   0.187840E-03   0.147894E-02
  1652   0.132356E-01   0.263489E-03   0.187336E-03   0.147232E-02
  1653   0.131870E-01   0.262631E-03   0.186834E-03   0.146577E-02
  1654   0.131382E-01   0.261798E-03   0.186333E-03   0.145929E-02
  1655   0.130892E-01   0.260990E-03   0.185834E-03   0.145289E-02
  1656   0.130401E-01   0.260206E-03   0.185337E-03   0.144657E-02
  1657   0.129907E-01   0.259447E-03   0.184841E-03   0.144033E-02
  1658   0.129412E-01   0.258711E-03   0.184346E-03   0.143416E-02
  1659   0.128916E-01   0.257997E-03   0.183853E-03   0.142807E-02
  1660   0.128419E-01   0.257305E-03   0.183362E-03   0.142205E-02
  1661   0.127921E-01   0.256634E-03   0.182871E-03   0.141612E-02
  1662   0.127422E-01   0.255984E-03   0.182382E-03   0.141026E-02
  1663   0.126923E-01   0.255354E-03   0.181894E-03   0.140448E-02
  1664   0.126423E-01   0.254743E-03   0.181408E-03   0.139878E-02
  1665   0.125923E-01   0.254151E-03   0.180922E-03   0.139315E-02
  1666   0.125423E-01   0.253578E-03   0.180438E-03   0.138761E-02
  1667   0.124923E-01   0.253021E-03   0.179955E-03   0.138215E-02
  1668   0.124424E-01   0.252481E-03   0.179473E-03   0.137677E-02
  1669   0.123924E-01   0.251958E-03   0.178992E-03   0.137146E-02
  1670   0.123426E-01   0.251450E-03   0.178512E-03   0.136624E-02
  1671   0.122929E-01   0.250957E-03   0.178033E-03   0.136110E-02
  1672   0.122432E-01   0.250478E-03   0.177554E-03   0.135604E-02
  1673   0.121937E-01   0.250013E-03   0.177077E-03   0.135107E-02
  1674   0.121443E-01   0.249561E-03   0.176600E-03   0.134617E-02
  1675   0.120951E-01   0.249121E-03   0.176125E-03   0.134136E-02
  1676   0.120460E-01   0.248693E-03   0.175650E-03   0.133663E-02
  1677   0.119972E-01   0.248276E-03   0.175175E-03   0.133198E-02
  1678   0.119485E-01   0.247870E-03   0.174702E-03   0.132742E-02
  1679   0.119001E-01   0.247473E-03   0.174229E-03   0.132294E-02
  1680   0.118520E-01   0.247086E-03   0.173756E-03   0.131854E-02
  1681   0.118041E-01   0.246707E-03   0.173284E-03   0.131423E-02
  1682   0.117565E-01   0.246336E-03   0.172813E-03   0.131000E-02
  1683   0.117091E-01   0.245972E-03   0.172342E-03   0.130586E-02
  1684   0.116622E-01   0.245615E-03   0.171872E-03   0.130180E-02
  1685   0.116155E-01   0.245264E-03   0.171402E-03   0.129783E-02
  1686   0.115692E-01   0.244918E-03   0.170932E-03   0.129395E-02
  1687   0.115233E-01   0.244577E-03   0.170462E-03   0.129015E-02
  1688   0.114777E-01   0.244240E-03   0.169993E-03   0.128644E-02
  1689   0.114326E-01   0.243906E-03   0.169524E-03   0.128281E-02
  1690   0.113879E-01   0.243576E-03   0.169056E-03   0.127927E-02
  1691   0.113436E-01   0.243247E-03   0.168587E-03   0.127582E-02
  1692   0.112998E-01   0.242920E-03   0.168119E-03   0.127246E-02
  1693   0.112565E-01   0.242594E-03   0.167650E-03   0.126919E-02
  1694   0.112137E-01   0.242268E-03   0.167182E-03   0.126600E-02
  1695   0.111714E-01   0.241942E-03   0.166714E-03   0.126290E-02
  1696   0.111297E-01   0.241615E-03   0.166245E-03   0.125990E-02
  1697   0.110884E-01   0.241286E-03   0.165777E-03   0.125698E-02
  1698   0.110478E-01   0.240955E-03   0.165309E-03   0.125415E-02
  1699   0.110077E-01   0.240621E-03   0.164840E-03   0.125141E-02
  1700   0.109683E-01   0.240283E-03   0.164371E-03   0.124877E-02
  1701   0.109295E-01   0.239941E-03   0.163902E-03   0.124621E-02
  1702   0.108912E-01   0.239595E-03   0.163433E-03   0.124374E-02
  1703   0.108536E-01   0.239245E-03   0.162963E-03   0.124136E-02
  1704   0.108166E-01   0.238890E-03   0.162493E-03   0.123905E-02
  1705   0.107801E-01   0.238530E-03   0.162024E-03   0.123682E-02
  1706   0.107442E-01   0.238165E-03   0.161554E-03   0.123467E-02
  1707   0.107089E-01   0.237796E-03   0.161084E-03   0.123258E-02
  1708   0.106741E-01   0.237421E-03   0.160614E-03   0.123057E-02
  1709   0.106398E-01   0.237040E-03   0.160144E-03   0.122861E-02
  1710   0.106060E-01   0.236655E-03   0.159675E-03   0.122671E-02
  1711   0.105728E-01   0.236263E-03   0.159205E-03   0.122487E-02
  1712   0.105400E-01   0.235866E-03   0.158735E-03   0.122308E-02
  1713   0.105077E-01   0.235463E-03   0.158266E-03   0.122134E-02
  1714   0.104759E-01   0.235054E-03   0.157797E-03   0.121965E-02
  1715   0.104445E-01   0.234639E-03   0.157328E-03   0.121800E-02
  1716   0.104135E-01   0.234217E-03   0.156859E-03   0.121638E-02
  1717   0.103830E-01   0.233789E-03   0.156391E-03   0.121480E-02
  1718   0.103529E-01   0.233355E-03   0.155922E-03   0.121325E-02
  1719   0.103232E-01   0.232913E-03   0.155455E-03   0.121173E-02
  1720   0.102939E-01   0.232465E-03   0.154987E-03   0.121023E-02
  1721   0.102650E-01   0.232010E-03   0.154520E-03   0.120876E-02
  1722   0.102364E-01   0.231548E-03   0.154054E-03   0.120730E-02
  1723   0.102082E-01   0.231078E-03   0.153587E-03   0.120585E-02
  1724   0.101804E-01   0.230601E-03   0.153122E-03   0.120441E-02
  1725   0.101528E-01   0.230116E-03   0.152657E-03   0.120298E-02
  1726   0.101256E-01   0.229623E-03   0.152192E-03   0.120156E-02
  1727   0.100987E-01   0.229123E-03   0.151728E-03   0.120013E-02
  1728   0.100721E-01   0.228615E-03   0.151265E-03   0.119870E-02
  1729   0.100458E-01   0.228098E-03   0.150803E-03   0.119726E-02
  1730   0.100197E-01   0.227573E-03   0.150341E-03   0.119581E-02
  1731   0.999390E-02   0.227040E-03   0.149880E-03   0.119434E-02
  1732   0.996834E-02   0.226498E-03   0.149419E-03   0.119286E-02
  1733   0.994301E-02   0.225947E-03   0.148960E-03   0.119136E-02
  1734   0.991790E-02   0.225388E-03   0.148501E-03   0.118983E-02
  1735   0.989299E-02   0.224819E-03   0.148043E-03   0.118827E-02
  1736   0.986829E-02   0.224241E-03   0.147586E-03   0.118668E-02
  1737   0.984376E-02   0.223654E-03   0.147130E-03   0.118505E-02
  1738   0.981941E-02   0.223058E-03   0.146675E-03   0.118339E-02
  1739   0.979522E-02   0.222452E-03   0.146221E-03   0.118168E-02
  1740   0.977117E-02   0.221836E-03   0.145767E-03   0.117992E-02
  1741   0.974726E-02   0.221210E-03   0.145315E-03   0.117812E-02
  1742   0.972347E-02   0.220575E-03   0.144864E-03   0.117626E-02
  1743   0.969979E-02   0.219929E-03   0.144414E-03   0.117435E-02
  1744   0.967620E-02   0.219273E-03   0.143966E-03   0.117237E-02
  1745   0.965271E-02   0.218606E-03   0.143518E-03   0.117034E-02
  1746   0.962928E-02   0.217929E-03   0.143072E-03   0.116823E-02
  1747   0.960592E-02   0.217241E-03   0.142627E-03   0.116605E-02
  1748   0.958261E-02   0.216542E-03   0.142183E-03   0.116380E-02
  1749   0.955933E-02   0.215833E-03   0.141741E-03   0.116147E-02
  1750   0.953607E-02   0.215112E-03   0.141299E-03   0.115906E-02
  1751   0.951284E-02   0.214380E-03   0.140860E-03   0.115657E-02
  1752   0.948960E-02   0.213637E-03   0.140421E-03   0.115399E-02
  1753   0.946638E-02   0.212883E-03   0.139984E-03   0.115133E-02
  1754   0.944315E-02   0.212120E-03   0.139549E-03   0.114860E-02
  1755   0.941993E-02   0.211348E-03   0.139114E-03   0.114578E-02
  1756   0.939670E-02   0.210566E-03   0.138682E-03   0.114289E-02
  1757   0.937346E-02   0.209777E-03   0.138250E-03   0.113993E-02
  1758   0.935021E-02   0.208979E-03   0.137820E-03   0.113690E-02
  1759   0.932694E-02   0.208174E-03   0.137391E-03   0.113380E-02
  1760   0.930366E-02   0.207361E-03   0.136964E-03   0.113063E-02
  1761   0.928035E-02   0.206542E-03   0.136538E-03   0.112740E-02
  1762   0.925702E-02   0.205718E-03   0.136113E-03   0.112410E-02
  1763   0.923366E-02   0.204887E-03   0.135690E-03   0.112075E-02
  1764   0.921027E-02   0.204052E-03   0.135268E-03   0.111733E-02
  1765   0.918684E-02   0.203212E-03   0.134848E-03   0.111386E-02
  1766   0.916337E-02   0.202367E-03   0.134429E-03   0.111034E-02
  1767   0.913986E-02   0.201519E-03   0.134011E-03   0.110676E-02
  1768   0.911630E-02   0.200668E-03   0.133595E-03   0.110313E-02
  1769   0.909270E-02   0.199815E-03   0.133180E-03   0.109945E-02
  1770   0.906904E-02   0.198959E-03   0.132767E-03   0.109573E-02
  1771   0.904532E-02   0.198101E-03   0.132355E-03   0.109196E-02
  1772   0.902155E-02   0.197242E-03   0.131944E-03   0.108815E-02
  1773   0.899771E-02   0.196382E-03   0.131534E-03   0.108430E-02
  1774   0.897381E-02   0.195522E-03   0.131127E-03   0.108041E-02
  1775   0.894983E-02   0.194662E-03   0.130720E-03   0.107649E-02
  1776   0.892579E-02   0.193802E-03   0.130315E-03   0.107253E-02
  1777   0.890166E-02   0.192944E-03   0.129911E-03   0.106854E-02
  1778   0.887746E-02   0.192087E-03   0.129509E-03   0.106452E-02
  1779   0.885317E-02   0.191232E-03   0.129108E-03   0.106047E-02
  1780   0.882879E-02   0.190380E-03   0.128708E-03   0.105639E-02
  1781   0.880433E-02   0.189531E-03   0.128310E-03   0.105229E-02
  1782   0.877977E-02   0.188686E-03   0.127913E-03   0.104817E-02
  1783   0.875511E-02   0.187844E-03   0.127518E-03   0.104403E-02
  1784   0.873035E-02   0.187007E-03   0.127124E-03   0.103987E-02
  1785   0.870549E-02   0.186174E-03   0.126731E-03   0.103569E-02
  1786   0.868052E-02   0.185348E-03   0.126340E-03   0.103150E-02
  1787   0.865544E-02   0.184527E-03   0.125950E-03   0.102730E-02
  1788   0.863025E-02   0.183712E-03   0.125562E-03   0.102309E-02
  1789   0.860494E-02   0.182904E-03   0.125175E-03   0.101887E-02
  1790   0.857950E-02   0.182104E-03   0.124789E-03   0.101464E-02
  1791   0.855395E-02   0.181311E-03   0.124405E-03   0.101041E-02
  1792   0.852826E-02   0.180526E-03   0.124022E-03   0.100618E-02
  1793   0.850244E-02   0.179751E-03   0.123641E-03   0.100195E-02
  1794   0.847649E-02   0.178984E-03   0.123260E-03   0.997718E-03
  1795   0.845040E-02   0.178227E-03   0.122882E-03   0.993493E-03
  1796   0.842417E-02   0.177481E-03   0.122505E-03   0.989274E-03
  1797   0.839779E-02   0.176745E-03   0.122129E-03   0.985064E-03
  1798   0.837126E-02   0.176020E-03   0.121754E-03   0.980864E-03
  1799   0.834458E-02   0.175306E-03   0.121381E-03   0.976676E-03
  1800   0.831775E-02   0.174605E-03   0.121010E-03   0.972503E-03
  1801   0.829076E-02   0.173916E-03   0.120640E-03   0.968346E-03
  1802   0.826362E-02   0.173240E-03   0.120271E-03   0.964206E-03
  1803   0.823633E-02   0.172576E-03   0.119903E-03   0.960084E-03
  1804   0.820891E-02   0.171923E-03   0.119537E-03   0.955981E-03
  1805   0.818135E-02   0.171283E-03   0.119172E-03   0.951897E-03
  1806   0.815367E-02   0.170654E-03   0.118809E-03   0.947833E-03
  1807   0.812588E-02   0.170036E-03   0.118447E-03   0.943791E-03
  1808   0.809798E-02   0.169430E-03   0.118086E-03   0.939770E-03
  1809   0.806997E-02   0.168835E-03   0.117726E-03   0.935771E-03
  1810   0.804188E-02   0.168250E-03   0.117367E-03   0.931796E-03
  1811   0.801369E-02   0.167676E-03   0.117010E-03   0.927845E-03
  1812   0.798542E-02   0.167112E-03   0.116654E-03   0.923918E-03
  1813   0.795708E-02   0.166559E-03   0.116299E-03   0.920017E-03
  1814   0.792868E-02   0.166015E-03   0.115945E-03   0.916142E-03
  1815   0.790021E-02   0.165482E-03   0.115592E-03   0.912295E-03
  1816   0.787170E-02   0.164957E-03   0.115240E-03   0.908474E-03
  1817   0.784313E-02   0.164443E-03   0.114889E-03   0.904683E-03
  1818   0.781453E-02   0.163937E-03   0.114539E-03   0.900921E-03
  1819   0.778591E-02   0.163441E-03   0.114190E-03   0.897188E-03
  1820   0.775725E-02   0.162953E-03   0.113842E-03   0.893487E-03
  1821   0.772858E-02   0.162474E-03   0.113496E-03   0.889817E-03
  1822   0.769991E-02   0.162004E-03   0.113150E-03   0.886179E-03
  1823   0.767123E-02   0.161541E-03   0.112804E-03   0.882574E-03
  1824   0.764255E-02   0.161087E-03   0.112460E-03   0.879003E-03
  1825   0.761389E-02   0.160640E-03   0.112117E-03   0.875467E-03
  1826   0.758525E-02   0.160202E-03   0.111774E-03   0.871966E-03
  1827   0.755663E-02   0.159770E-03   0.111433E-03   0.868501E-03
  1828   0.752805E-02   0.159346E-03   0.111092E-03   0.865073E-03
  1829   0.749951E-02   0.158929E-03   0.110752E-03   0.861682E-03
  1830   0.747101E-02   0.158519E-03   0.110412E-03   0.858330E-03
  1831   0.744258E-02   0.158115E-03   0.110074E-03   0.855017E-03
  1832   0.741420E-02   0.157718E-03   0.109736E-03   0.851743E-03
  1833   0.738589E-02   0.157327E-03   0.109398E-03   0.848510E-03
  1834   0.735766E-02   0.156942E-03   0.109062E-03   0.845319E-03
  1835   0.732952E-02   0.156563E-03   0.108726E-03   0.842169E-03
  1836   0.730146E-02   0.156190E-03   0.108390E-03   0.839063E-03
  1837   0.727350E-02   0.155822E-03   0.108055E-03   0.836000E-03
  1838   0.724565E-02   0.155459E-03   0.107721E-03   0.832981E-03
  1839   0.721791E-02   0.155102E-03   0.107387E-03   0.830008E-03
  1840   0.719029E-02   0.154749E-03   0.107054E-03   0.827080E-03
