#    L    TT             EE             BB             TE         
   772    2.41056E+03    2.20187E+01    5.63731E-05   -1.29636E+02
   773    2.41776E+03    2.17347E+01    5.61171E-05   -1.28755E+02
   774    2.42484E+03    2.14523E+01    5.58602E-05   -1.27839E+02
   775    2.43179E+03    2.11716E+01    5.56026E-05   -1.26890E+02
   776    2.43863E+03    2.08927E+01    5.53446E-05   -1.25908E+02
   777    2.44534E+03    2.06157E+01    5.50863E-05   -1.24892E+02
   778    2.45192E+03    2.03408E+01    5.48278E-05   -1.23844E+02
   779    2.45838E+03    2.00681E+01    5.45693E-05   -1.22764E+02
   780    2.46470E+03    1.97977E+01    5.43111E-05   -1.21653E+02
   781    2.47090E+03    1.95297E+01    5.40533E-05   -1.20511E+02
   782    2.47696E+03    1.92643E+01    5.37961E-05   -1.19339E+02
   783    2.48288E+03    1.90015E+01    5.35396E-05   -1.18135E+02
   784    2.48866E+03    1.87414E+01    5.32841E-05   -1.16902E+02
   785    2.49428E+03    1.84842E+01    5.30296E-05   -1.15638E+02
   786    2.49975E+03    1.82299E+01    5.27765E-05   -1.14344E+02
   787    2.50506E+03    1.79787E+01    5.25248E-05   -1.13021E+02
   788    2.51021E+03    1.77307E+01    5.22747E-05   -1.11667E+02
   789    2.51517E+03    1.74860E+01    5.20265E-05   -1.10285E+02
   790    2.51998E+03    1.72447E+01    5.17803E-05   -1.08875E+02
   791    2.52461E+03    1.70071E+01    5.15362E-05   -1.07438E+02
   792    2.52907E+03    1.67733E+01    5.12945E-05   -1.05974E+02
   793    2.53335E+03    1.65434E+01    5.10553E-05   -1.04485E+02
   794    2.53745E+03    1.63175E+01    5.08189E-05   -1.02972E+02
   795    2.54136E+03    1.60958E+01    5.05853E-05   -1.01435E+02
   796    2.54510E+03    1.58784E+01    5.03548E-05   -9.98746E+01
   797    2.54866E+03    1.56652E+01    5.01275E-05   -9.82920E+01
   798    2.55204E+03    1.54565E+01    4.99036E-05   -9.66870E+01
   799    2.55523E+03    1.52522E+01    4.96834E-05   -9.50604E+01
   800    2.55825E+03    1.50525E+01    4.94669E-05   -9.34116E+01
   801    2.56107E+03    1.48573E+01    4.92543E-05   -9.17426E+01
   802    2.56372E+03    1.46666E+01    4.90456E-05   -9.00528E+01
   803    2.56618E+03    1.44807E+01    4.88408E-05   -8.83429E+01
   804    2.56845E+03    1.42996E+01    4.86398E-05   -8.66145E+01
   805    2.57051E+03    1.41236E+01    4.84426E-05   -8.48666E+01
   806    2.57238E+03    1.39526E+01    4.82491E-05   -8.31017E+01
   807    2.57403E+03    1.37868E+01    4.80592E-05   -8.13181E+01
   808    2.57548E+03    1.36263E+01    4.78730E-05   -7.95189E+01
   809    2.57671E+03    1.34713E+01    4.76903E-05   -7.77033E+01
   810    2.57773E+03    1.33218E+01    4.75112E-05   -7.58721E+01
   811    2.57853E+03    1.31779E+01    4.73355E-05   -7.40269E+01
   812    2.57913E+03    1.30394E+01    4.71633E-05   -7.21683E+01
   813    2.57952E+03    1.29066E+01    4.69944E-05   -7.02974E+01
   814    2.57972E+03    1.27795E+01    4.68289E-05   -6.84150E+01
   815    2.57972E+03    1.26580E+01    4.66667E-05   -6.65220E+01
   816    2.57952E+03    1.25423E+01    4.65077E-05   -6.46194E+01
   817    2.57913E+03    1.24323E+01    4.63520E-05   -6.27075E+01
   818    2.57854E+03    1.23283E+01    4.61993E-05   -6.07867E+01
   819    2.57774E+03    1.22301E+01    4.60498E-05   -5.88574E+01
   820    2.57672E+03    1.21381E+01    4.59034E-05   -5.69201E+01
   821    2.57549E+03    1.20520E+01    4.57599E-05   -5.49750E+01
   822    2.57403E+03    1.19721E+01    4.56194E-05   -5.30226E+01
   823    2.57234E+03    1.18984E+01    4.54818E-05   -5.10633E+01
   824    2.57043E+03    1.18309E+01    4.53471E-05   -4.90982E+01
   825    2.56830E+03    1.17697E+01    4.52152E-05   -4.71284E+01
   826    2.56596E+03    1.17148E+01    4.50860E-05   -4.51551E+01
   827    2.56341E+03    1.16661E+01    4.49596E-05   -4.31796E+01
   828    2.56065E+03    1.16237E+01    4.48359E-05   -4.12029E+01
   829    2.55770E+03    1.15877E+01    4.47148E-05   -3.92262E+01
   830    2.55456E+03    1.15580E+01    4.45963E-05   -3.72506E+01
   831    2.55123E+03    1.15347E+01    4.44803E-05   -3.52765E+01
   832    2.54769E+03    1.15178E+01    4.43668E-05   -3.33043E+01
   833    2.54395E+03    1.15073E+01    4.42557E-05   -3.13343E+01
   834    2.54001E+03    1.15033E+01    4.41471E-05   -2.93668E+01
   835    2.53585E+03    1.15058E+01    4.40408E-05   -2.74024E+01
   836    2.53147E+03    1.15148E+01    4.39368E-05   -2.54412E+01
   837    2.52688E+03    1.15303E+01    4.38350E-05   -2.34838E+01
   838    2.52208E+03    1.15524E+01    4.37354E-05   -2.15310E+01
   839    2.51705E+03    1.15809E+01    4.36380E-05   -1.95839E+01
   840    2.51184E+03    1.16159E+01    4.35427E-05   -1.76434E+01
   841    2.50642E+03    1.16573E+01    4.34495E-05   -1.57105E+01
   842    2.50081E+03    1.17051E+01    4.33583E-05   -1.37862E+01
   843    2.49501E+03    1.17593E+01    4.32691E-05   -1.18716E+01
   844    2.48904E+03    1.18196E+01    4.31817E-05   -9.96749E+00
   845    2.48287E+03    1.18863E+01    4.30963E-05   -8.07452E+00
   846    2.47653E+03    1.19593E+01    4.30127E-05   -6.19337E+00
   847    2.47000E+03    1.20387E+01    4.29309E-05   -4.32452E+00
   848    2.46328E+03    1.21244E+01    4.28508E-05   -2.46857E+00
   849    2.45637E+03    1.22165E+01    4.27723E-05   -6.26080E-01
   850    2.44926E+03    1.23150E+01    4.26956E-05    1.20238E+00
   851    2.44196E+03    1.24200E+01    4.26204E-05    3.01624E+00
   852    2.43447E+03    1.25312E+01    4.25467E-05    4.81500E+00
   853    2.42680E+03    1.26486E+01    4.24744E-05    6.59813E+00
   854    2.41894E+03    1.27722E+01    4.24036E-05    8.36514E+00
   855    2.41092E+03    1.29017E+01    4.23340E-05    1.01155E+01
   856    2.40272E+03    1.30373E+01    4.22656E-05    1.18487E+01
   857    2.39436E+03    1.31785E+01    4.21983E-05    1.35643E+01
   858    2.38585E+03    1.33255E+01    4.21321E-05    1.52617E+01
   859    2.37719E+03    1.34782E+01    4.20668E-05    1.69400E+01
   860    2.36837E+03    1.36367E+01    4.20024E-05    1.85985E+01
   861    2.35940E+03    1.38007E+01    4.19389E-05    2.02361E+01
   862    2.35027E+03    1.39704E+01    4.18761E-05    2.18522E+01
   863    2.34101E+03    1.41457E+01    4.18139E-05    2.34458E+01
   864    2.33160E+03    1.43267E+01    4.17524E-05    2.50159E+01
   865    2.32203E+03    1.45132E+01    4.16913E-05    2.65619E+01
   866    2.31234E+03    1.47052E+01    4.16307E-05    2.80835E+01
   867    2.30250E+03    1.49027E+01    4.15704E-05    2.95806E+01
   868    2.29251E+03    1.51054E+01    4.15103E-05    3.10528E+01
   869    2.28240E+03    1.53134E+01    4.14505E-05    3.25002E+01
   870    2.27214E+03    1.55265E+01    4.13908E-05    3.39225E+01
   871    2.26175E+03    1.57446E+01    4.13311E-05    3.53196E+01
   872    2.25123E+03    1.59677E+01    4.12714E-05    3.66912E+01
   873    2.24058E+03    1.61955E+01    4.12116E-05    3.80368E+01
   874    2.22981E+03    1.64280E+01    4.11516E-05    3.93559E+01
   875    2.21893E+03    1.66652E+01    4.10913E-05    4.06479E+01
   876    2.20793E+03    1.69068E+01    4.10306E-05    4.19122E+01
   877    2.19682E+03    1.71527E+01    4.09696E-05    4.31483E+01
   878    2.18562E+03    1.74029E+01    4.09080E-05    4.43556E+01
   879    2.17432E+03    1.76573E+01    4.08458E-05    4.55336E+01
   880    2.16293E+03    1.79156E+01    4.07830E-05    4.66818E+01
   881    2.15144E+03    1.81780E+01    4.07194E-05    4.77996E+01
   882    2.13987E+03    1.84442E+01    4.06551E-05    4.88866E+01
   883    2.12822E+03    1.87142E+01    4.05898E-05    4.99423E+01
   884    2.11647E+03    1.89879E+01    4.05235E-05    5.09662E+01
   885    2.10464E+03    1.92654E+01    4.04563E-05    5.19578E+01
   886    2.09273E+03    1.95463E+01    4.03878E-05    5.29166E+01
   887    2.08074E+03    1.98307E+01    4.03182E-05    5.38426E+01
   888    2.06869E+03    2.01184E+01    4.02473E-05    5.47357E+01
   889    2.05655E+03    2.04093E+01    4.01750E-05    5.55959E+01
   890    2.04435E+03    2.07033E+01    4.01013E-05    5.64230E+01
   891    2.03208E+03    2.10003E+01    4.00261E-05    5.72171E+01
   892    2.01976E+03    2.13001E+01    3.99493E-05    5.79781E+01
   893    2.00737E+03    2.16027E+01    3.98708E-05    5.87059E+01
   894    1.99494E+03    2.19077E+01    3.97906E-05    5.94004E+01
   895    1.98246E+03    2.22153E+01    3.97085E-05    6.00614E+01
   896    1.96993E+03    2.25251E+01    3.96246E-05    6.06888E+01
   897    1.95736E+03    2.28371E+01    3.95386E-05    6.12825E+01
   898    1.94476E+03    2.31510E+01    3.94506E-05    6.18423E+01
   899    1.93212E+03    2.34668E+01    3.93605E-05    6.23681E+01
   900    1.91945E+03    2.37843E+01    3.92681E-05    6.28597E+01
   901    1.90676E+03    2.41034E+01    3.91735E-05    6.33171E+01
   902    1.89404E+03    2.44239E+01    3.90767E-05    6.37401E+01
   903    1.88132E+03    2.47458E+01    3.89777E-05    6.41285E+01
   904    1.86858E+03    2.50689E+01    3.88766E-05    6.44824E+01
   905    1.85583E+03    2.53930E+01    3.87735E-05    6.48016E+01
   906    1.84307E+03    2.57182E+01    3.86685E-05    6.50859E+01
   907    1.83032E+03    2.60441E+01    3.85616E-05    6.53353E+01
   908    1.81758E+03    2.63707E+01    3.84528E-05    6.55498E+01
   909    1.80483E+03    2.66979E+01    3.83423E-05    6.57294E+01
   910    1.79210E+03    2.70256E+01    3.82302E-05    6.58743E+01
   911    1.77938E+03    2.73537E+01    3.81165E-05    6.59844E+01
   912    1.76668E+03    2.76819E+01    3.80012E-05    6.60599E+01
   913    1.75401E+03    2.80103E+01    3.78844E-05    6.61008E+01
   914    1.74136E+03    2.83386E+01    3.77663E-05    6.61072E+01
   915    1.72873E+03    2.86668E+01    3.76468E-05    6.60792E+01
   916    1.71613E+03    2.89948E+01    3.75261E-05    6.60168E+01
   917    1.70357E+03    2.93223E+01    3.74042E-05    6.59203E+01
   918    1.69104E+03    2.96492E+01    3.72811E-05    6.57897E+01
   919    1.67855E+03    2.99754E+01    3.71570E-05    6.56252E+01
   920    1.66610E+03    3.03008E+01    3.70320E-05    6.54268E+01
   921    1.65369E+03    3.06251E+01    3.69060E-05    6.51948E+01
   922    1.64134E+03    3.09484E+01    3.67791E-05    6.49295E+01
   923    1.62904E+03    3.12704E+01    3.66515E-05    6.46311E+01
   924    1.61679E+03    3.15912E+01    3.65232E-05    6.43000E+01
   925    1.60460E+03    3.19103E+01    3.63943E-05    6.39365E+01
   926    1.59247E+03    3.22280E+01    3.62647E-05    6.35410E+01
   927    1.58041E+03    3.25438E+01    3.61347E-05    6.31138E+01
   928    1.56843E+03    3.28579E+01    3.60043E-05    6.26552E+01
   929    1.55652E+03    3.31699E+01    3.58734E-05    6.21655E+01
   930    1.54468E+03    3.34798E+01    3.57423E-05    6.16450E+01
   931    1.53292E+03    3.37875E+01    3.56110E-05    6.10940E+01
   932    1.52124E+03    3.40928E+01    3.54795E-05    6.05126E+01
   933    1.50965E+03    3.43957E+01    3.53479E-05    5.99012E+01
   934    1.49814E+03    3.46958E+01    3.52163E-05    5.92600E+01
   935    1.48673E+03    3.49931E+01    3.50848E-05    5.85894E+01
   936    1.47540E+03    3.52875E+01    3.49533E-05    5.78897E+01
   937    1.46418E+03    3.55790E+01    3.48221E-05    5.71613E+01
   938    1.45304E+03    3.58673E+01    3.46911E-05    5.64044E+01
   939    1.44201E+03    3.61523E+01    3.45604E-05    5.56197E+01
   940    1.43108E+03    3.64339E+01    3.44302E-05    5.48073E+01
   941    1.42026E+03    3.67120E+01    3.43004E-05    5.39676E+01
   942    1.40954E+03    3.69865E+01    3.41711E-05    5.31012E+01
   943    1.39894E+03    3.72572E+01    3.40424E-05    5.22083E+01
   944    1.38844E+03    3.75242E+01    3.39145E-05    5.12895E+01
   945    1.37807E+03    3.77871E+01    3.37872E-05    5.03453E+01
   946    1.36780E+03    3.80461E+01    3.36608E-05    4.93761E+01
   947    1.35766E+03    3.83009E+01    3.35352E-05    4.83824E+01
   948    1.34764E+03    3.85515E+01    3.34106E-05    4.73647E+01
   949    1.33774E+03    3.87978E+01    3.32870E-05    4.63233E+01
   950    1.32797E+03    3.90396E+01    3.31644E-05    4.52590E+01
   951    1.31833E+03    3.92768E+01    3.30430E-05    4.41720E+01
   952    1.30881E+03    3.95094E+01    3.29228E-05    4.30629E+01
   953    1.29943E+03    3.97373E+01    3.28037E-05    4.19321E+01
   954    1.29018E+03    3.99603E+01    3.26858E-05    4.07802E+01
   955    1.28106E+03    4.01784E+01    3.25691E-05    3.96076E+01
   956    1.27208E+03    4.03914E+01    3.24535E-05    3.84149E+01
   957    1.26324E+03    4.05993E+01    3.23390E-05    3.72025E+01
   958    1.25453E+03    4.08021E+01    3.22258E-05    3.59712E+01
   959    1.24596E+03    4.09996E+01    3.21137E-05    3.47217E+01
   960    1.23755E+03    4.11919E+01    3.20027E-05    3.34545E+01
   961    1.22927E+03    4.13787E+01    3.18930E-05    3.21703E+01
   962    1.22114E+03    4.15603E+01    3.17843E-05    3.08698E+01
   963    1.21316E+03    4.17364E+01    3.16769E-05    2.95537E+01
   964    1.20533E+03    4.19069E+01    3.15707E-05    2.82223E+01
   965    1.19764E+03    4.20720E+01    3.14656E-05    2.68764E+01
   966    1.19011E+03    4.22313E+01    3.13617E-05    2.55164E+01
   967    1.18273E+03    4.23849E+01    3.12589E-05    2.41431E+01
   968    1.17549E+03    4.25328E+01    3.11574E-05    2.27568E+01
   969    1.16842E+03    4.26747E+01    3.10570E-05    2.13583E+01
   970    1.16150E+03    4.28107E+01    3.09578E-05    1.99479E+01
   971    1.15472E+03    4.29408E+01    3.08598E-05    1.85265E+01
   972    1.14811E+03    4.30648E+01    3.07629E-05    1.70945E+01
   973    1.14165E+03    4.31827E+01    3.06673E-05    1.56527E+01
   974    1.13535E+03    4.32946E+01    3.05728E-05    1.42016E+01
   975    1.12920E+03    4.34003E+01    3.04796E-05    1.27420E+01
   976    1.12320E+03    4.34998E+01    3.03875E-05    1.12743E+01
   977    1.11737E+03    4.35931E+01    3.02966E-05    9.79929E+00
   978    1.11170E+03    4.36802E+01    3.02069E-05    8.31751E+00
   979    1.10618E+03    4.37611E+01    3.01184E-05    6.82959E+00
   980    1.10082E+03    4.38356E+01    3.00311E-05    5.33612E+00
   981    1.09562E+03    4.39039E+01    2.99450E-05    3.83769E+00
   982    1.09057E+03    4.39659E+01    2.98600E-05    2.33488E+00
   983    1.08568E+03    4.40216E+01    2.97763E-05    8.28315E-01
   984    1.08095E+03    4.40709E+01    2.96938E-05   -6.81442E-01
   985    1.07638E+03    4.41139E+01    2.96125E-05   -2.19384E+00
   986    1.07196E+03    4.41505E+01    2.95324E-05   -3.70833E+00
   987    1.06771E+03    4.41807E+01    2.94535E-05   -5.22440E+00
   988    1.06361E+03    4.42043E+01    2.93758E-05   -6.74150E+00
   989    1.05967E+03    4.42216E+01    2.92993E-05   -8.25911E+00
   990    1.05588E+03    4.42323E+01    2.92241E-05   -9.77664E+00
   991    1.05225E+03    4.42365E+01    2.91500E-05   -1.12936E+01
   992    1.04878E+03    4.42342E+01    2.90771E-05   -1.28094E+01
   993    1.04546E+03    4.42253E+01    2.90055E-05   -1.43233E+01
   994    1.04230E+03    4.42099E+01    2.89351E-05   -1.58346E+01
   995    1.03929E+03    4.41881E+01    2.88659E-05   -1.73428E+01
   996    1.03643E+03    4.41598E+01    2.87979E-05   -1.88471E+01
   997    1.03373E+03    4.41250E+01    2.87312E-05   -2.03470E+01
   998    1.03119E+03    4.40838E+01    2.86656E-05   -2.18418E+01
   999    1.02879E+03    4.40362E+01    2.86013E-05   -2.33307E+01
  1000    1.02655E+03    4.39821E+01    2.85382E-05   -2.48130E+01
  1001    1.02445E+03    4.39216E+01    2.84763E-05   -2.62881E+01
  1002    1.02251E+03    4.38546E+01    2.84156E-05   -2.77552E+01
  1003    1.02070E+03    4.37811E+01    2.83561E-05   -2.92135E+01
  1004    1.01905E+03    4.37012E+01    2.82977E-05   -3.06624E+01
  1005    1.01752E+03    4.36149E+01    2.82403E-05   -3.21012E+01
  1006    1.01615E+03    4.35222E+01    2.81839E-05   -3.35295E+01
  1007    1.01490E+03    4.34234E+01    2.81285E-05   -3.49470E+01
  1008    1.01380E+03    4.33186E+01    2.80740E-05   -3.63534E+01
  1009    1.01284E+03    4.32079E+01    2.80204E-05   -3.77483E+01
  1010    1.01201E+03    4.30916E+01    2.79676E-05   -3.91315E+01
  1011    1.01131E+03    4.29697E+01    2.79157E-05   -4.05024E+01
  1012    1.01074E+03    4.28423E+01    2.78645E-05   -4.18610E+01
  1013    1.01030E+03    4.27094E+01    2.78140E-05   -4.32068E+01
  1014    1.00999E+03    4.25711E+01    2.77642E-05   -4.45391E+01
  1015    1.00981E+03    4.24271E+01    2.77150E-05   -4.58576E+01
  1016    1.00976E+03    4.22775E+01    2.76664E-05   -4.71619E+01
  1017    1.00984E+03    4.21222E+01    2.76184E-05   -4.84515E+01
  1018    1.01004E+03    4.19610E+01    2.75708E-05   -4.97259E+01
  1019    1.01037E+03    4.17942E+01    2.75237E-05   -5.09846E+01
  1020    1.01082E+03    4.16215E+01    2.74770E-05   -5.22270E+01
  1021    1.01139E+03    4.14435E+01    2.74307E-05   -5.34523E+01
  1022    1.01208E+03    4.12600E+01    2.73847E-05   -5.46598E+01
  1023    1.01287E+03    4.10713E+01    2.73390E-05   -5.58488E+01
  1024    1.01378E+03    4.08776E+01    2.72936E-05   -5.70187E+01
  1025    1.01479E+03    4.06790E+01    2.72483E-05   -5.81686E+01
  1026    1.01590E+03    4.04757E+01    2.72033E-05   -5.92979E+01
  1027    1.01712E+03    4.02677E+01    2.71583E-05   -6.04068E+01
  1028    1.01843E+03    4.00551E+01    2.71134E-05   -6.14951E+01
  1029    1.01985E+03    3.98380E+01    2.70685E-05   -6.25629E+01
  1030    1.02136E+03    3.96164E+01    2.70236E-05   -6.36103E+01
  1031    1.02297E+03    3.93903E+01    2.69787E-05   -6.46375E+01
  1032    1.02467E+03    3.91599E+01    2.69337E-05   -6.56443E+01
  1033    1.02648E+03    3.89252E+01    2.68885E-05   -6.66309E+01
  1034    1.02837E+03    3.86862E+01    2.68432E-05   -6.75967E+01
  1035    1.03036E+03    3.84433E+01    2.67976E-05   -6.85409E+01
  1036    1.03244E+03    3.81964E+01    2.67517E-05   -6.94630E+01
  1037    1.03458E+03    3.79457E+01    2.67056E-05   -7.03623E+01
  1038    1.03682E+03    3.76913E+01    2.66591E-05   -7.12382E+01
  1039    1.03913E+03    3.74335E+01    2.66122E-05   -7.20902E+01
  1040    1.04150E+03    3.71722E+01    2.65648E-05   -7.29175E+01
  1041    1.04395E+03    3.69076E+01    2.65170E-05   -7.37202E+01
  1042    1.04647E+03    3.66395E+01    2.64686E-05   -7.44980E+01
  1043    1.04904E+03    3.63683E+01    2.64197E-05   -7.52508E+01
  1044    1.05169E+03    3.60937E+01    2.63702E-05   -7.59790E+01
  1045    1.05440E+03    3.58158E+01    2.63200E-05   -7.66821E+01
  1046    1.05717E+03    3.55348E+01    2.62691E-05   -7.73606E+01
  1047    1.05999E+03    3.52505E+01    2.62175E-05   -7.80140E+01
  1048    1.06288E+03    3.49631E+01    2.61651E-05   -7.86420E+01
  1049    1.06581E+03    3.46730E+01    2.61119E-05   -7.92442E+01
  1050    1.06880E+03    3.43803E+01    2.60578E-05   -7.98218E+01
  1051    1.07184E+03    3.40852E+01    2.60028E-05   -8.03742E+01
  1052    1.07491E+03    3.37878E+01    2.59470E-05   -8.09006E+01
  1053    1.07804E+03    3.34885E+01    2.58902E-05   -8.14011E+01
  1054    1.08120E+03    3.31873E+01    2.58327E-05   -8.18756E+01
  1055    1.08440E+03    3.28845E+01    2.57743E-05   -8.23248E+01
  1056    1.08763E+03    3.25800E+01    2.57151E-05   -8.27481E+01
  1057    1.09090E+03    3.22740E+01    2.56551E-05   -8.31447E+01
  1058    1.09419E+03    3.19667E+01    2.55944E-05   -8.35160E+01
  1059    1.09750E+03    3.16579E+01    2.55330E-05   -8.38606E+01
  1060    1.10084E+03    3.13480E+01    2.54709E-05   -8.41785E+01
  1061    1.10421E+03    3.10370E+01    2.54080E-05   -8.44712E+01
  1062    1.10760E+03    3.07249E+01    2.53446E-05   -8.47364E+01
  1063    1.11100E+03    3.04119E+01    2.52804E-05   -8.49764E+01
  1064    1.11442E+03    3.00982E+01    2.52157E-05   -8.51897E+01
  1065    1.11784E+03    2.97838E+01    2.51504E-05   -8.53763E+01
  1066    1.12128E+03    2.94688E+01    2.50845E-05   -8.55376E+01
  1067    1.12472E+03    2.91533E+01    2.50180E-05   -8.56722E+01
  1068    1.12817E+03    2.88375E+01    2.49511E-05   -8.57809E+01
  1069    1.13162E+03    2.85216E+01    2.48836E-05   -8.58635E+01
  1070    1.13507E+03    2.82055E+01    2.48157E-05   -8.59203E+01
  1071    1.13852E+03    2.78894E+01    2.47473E-05   -8.59510E+01
  1072    1.14197E+03    2.75735E+01    2.46784E-05   -8.59565E+01
  1073    1.14540E+03    2.72580E+01    2.46092E-05   -8.59360E+01
  1074    1.14882E+03    2.69428E+01    2.45396E-05   -8.58903E+01
  1075    1.15223E+03    2.66283E+01    2.44696E-05   -8.58194E+01
  1076    1.15563E+03    2.63144E+01    2.43992E-05   -8.57225E+01
  1077    1.15901E+03    2.60012E+01    2.43286E-05   -8.56011E+01
  1078    1.16237E+03    2.56890E+01    2.42576E-05   -8.54553E+01
  1079    1.16570E+03    2.53779E+01    2.41864E-05   -8.52842E+01
  1080    1.16902E+03    2.50678E+01    2.41149E-05   -8.50893E+01
  1081    1.17231E+03    2.47591E+01    2.40431E-05   -8.48693E+01
  1082    1.17557E+03    2.44517E+01    2.39712E-05   -8.46255E+01
  1083    1.17880E+03    2.41458E+01    2.38991E-05   -8.43579E+01
  1084    1.18200E+03    2.38416E+01    2.38268E-05   -8.40666E+01
  1085    1.18516E+03    2.35390E+01    2.37544E-05   -8.37523E+01
  1086    1.18829E+03    2.32382E+01    2.36819E-05   -8.34136E+01
  1087    1.19137E+03    2.29392E+01    2.36093E-05   -8.30525E+01
  1088    1.19442E+03    2.26423E+01    2.35366E-05   -8.26685E+01
  1089    1.19742E+03    2.23476E+01    2.34638E-05   -8.22615E+01
  1090    1.20037E+03    2.20550E+01    2.33911E-05   -8.18322E+01
  1091    1.20328E+03    2.17648E+01    2.33183E-05   -8.13814E+01
  1092    1.20614E+03    2.14771E+01    2.32455E-05   -8.09083E+01
  1093    1.20894E+03    2.11919E+01    2.31728E-05   -8.04145E+01
  1094    1.21169E+03    2.09094E+01    2.31002E-05   -7.98992E+01
  1095    1.21440E+03    2.06297E+01    2.30276E-05   -7.93638E+01
  1096    1.21704E+03    2.03529E+01    2.29551E-05   -7.88077E+01
  1097    1.21963E+03    2.00791E+01    2.28828E-05   -7.82315E+01
  1098    1.22216E+03    1.98084E+01    2.28106E-05   -7.76361E+01
  1099    1.22462E+03    1.95409E+01    2.27387E-05   -7.70213E+01
  1100    1.22703E+03    1.92767E+01    2.26669E-05   -7.63881E+01
  1101    1.22937E+03    1.90158E+01    2.25953E-05   -7.57355E+01
  1102    1.23165E+03    1.87583E+01    2.25239E-05   -7.50651E+01
  1103    1.23385E+03    1.85044E+01    2.24529E-05   -7.43763E+01
  1104    1.23599E+03    1.82542E+01    2.23820E-05   -7.36701E+01
  1105    1.23806E+03    1.80076E+01    2.23114E-05   -7.29470E+01
  1106    1.24006E+03    1.77647E+01    2.22411E-05   -7.22071E+01
  1107    1.24199E+03    1.75257E+01    2.21711E-05   -7.14508E+01
  1108    1.24383E+03    1.72907E+01    2.21014E-05   -7.06787E+01
  1109    1.24561E+03    1.70597E+01    2.20319E-05   -6.98911E+01
  1110    1.24731E+03    1.68328E+01    2.19628E-05   -6.90884E+01
  1111    1.24893E+03    1.66101E+01    2.18940E-05   -6.82711E+01
  1112    1.25048E+03    1.63916E+01    2.18256E-05   -6.74396E+01
  1113    1.25195E+03    1.61774E+01    2.17575E-05   -6.65943E+01
  1114    1.25333E+03    1.59677E+01    2.16897E-05   -6.57357E+01
  1115    1.25464E+03    1.57624E+01    2.16223E-05   -6.48641E+01
  1116    1.25586E+03    1.55617E+01    2.15553E-05   -6.39801E+01
  1117    1.25700E+03    1.53655E+01    2.14887E-05   -6.30841E+01
  1118    1.25806E+03    1.51740E+01    2.14225E-05   -6.21764E+01
  1119    1.25903E+03    1.49872E+01    2.13567E-05   -6.12577E+01
  1120    1.25991E+03    1.48051E+01    2.12913E-05   -6.03281E+01
  1121    1.26071E+03    1.46279E+01    2.12263E-05   -5.93883E+01
  1122    1.26142E+03    1.44555E+01    2.11617E-05   -5.84387E+01
  1123    1.26205E+03    1.42880E+01    2.10976E-05   -5.74796E+01
  1124    1.26259E+03    1.41256E+01    2.10340E-05   -5.65115E+01
  1125    1.26303E+03    1.39681E+01    2.09708E-05   -5.55349E+01
  1126    1.26338E+03    1.38157E+01    2.09081E-05   -5.45504E+01
  1127    1.26364E+03    1.36684E+01    2.08459E-05   -5.35584E+01
  1128    1.26382E+03    1.35263E+01    2.07842E-05   -5.25595E+01
  1129    1.26390E+03    1.33894E+01    2.07230E-05   -5.15541E+01
  1130    1.26390E+03    1.32577E+01    2.06624E-05   -5.05428E+01
  1131    1.26380E+03    1.31312E+01    2.06022E-05   -4.95260E+01
  1132    1.26362E+03    1.30101E+01    2.05426E-05   -4.85042E+01
  1133    1.26334E+03    1.28943E+01    2.04835E-05   -4.74779E+01
  1134    1.26297E+03    1.27839E+01    2.04250E-05   -4.64474E+01
  1135    1.26251E+03    1.26788E+01    2.03671E-05   -4.54134E+01
  1136    1.26196E+03    1.25791E+01    2.03098E-05   -4.43761E+01
  1137    1.26131E+03    1.24849E+01    2.02530E-05   -4.33361E+01
  1138    1.26058E+03    1.23961E+01    2.01968E-05   -4.22939E+01
  1139    1.25975E+03    1.23127E+01    2.01413E-05   -4.12498E+01
  1140    1.25882E+03    1.22347E+01    2.00864E-05   -4.02043E+01
  1141    1.25781E+03    1.21622E+01    2.00321E-05   -3.91581E+01
  1142    1.25671E+03    1.20952E+01    1.99784E-05   -3.81114E+01
  1143    1.25551E+03    1.20337E+01    1.99254E-05   -3.70649E+01
  1144    1.25422E+03    1.19777E+01    1.98731E-05   -3.60189E+01
  1145    1.25284E+03    1.19271E+01    1.98214E-05   -3.49740E+01
  1146    1.25137E+03    1.18821E+01    1.97704E-05   -3.39307E+01
  1147    1.24981E+03    1.18425E+01    1.97201E-05   -3.28893E+01
  1148    1.24816E+03    1.18085E+01    1.96705E-05   -3.18502E+01
  1149    1.24642E+03    1.17798E+01    1.96217E-05   -3.08141E+01
  1150    1.24458E+03    1.17566E+01    1.95735E-05   -2.97812E+01
  1151    1.24266E+03    1.17389E+01    1.95261E-05   -2.87521E+01
  1152    1.24065E+03    1.17266E+01    1.94794E-05   -2.77271E+01
  1153    1.23856E+03    1.17197E+01    1.94333E-05   -2.67068E+01
  1154    1.23637E+03    1.17182E+01    1.93880E-05   -2.56915E+01
  1155    1.23410E+03    1.17220E+01    1.93433E-05   -2.46818E+01
  1156    1.23174E+03    1.17312E+01    1.92992E-05   -2.36780E+01
  1157    1.22930E+03    1.17457E+01    1.92558E-05   -2.26805E+01
  1158    1.22678E+03    1.17655E+01    1.92129E-05   -2.16899E+01
