#    L    TT             EE             BB             TE          
  1506   0.683879E+03   0.122486E+02   0.278495E-03   0.712890E+01
  1507   0.680360E+03   0.123622E+02   0.277827E-03   0.750934E+01
  1508   0.676826E+03   0.124773E+02   0.277160E-03   0.787773E+01
  1509   0.673268E+03   0.125932E+02   0.276493E-03   0.823422E+01
  1510   0.669709E+03   0.127121E+02   0.275828E-03   0.857853E+01
  1511   0.666119E+03   0.128319E+02   0.275163E-03   0.891138E+01
  1512   0.662521E+03   0.129531E+02   0.274500E-03   0.923054E+01
  1513   0.658908E+03   0.130759E+02   0.273837E-03   0.953900E+01
  1514   0.655293E+03   0.132010E+02   0.273175E-03   0.983451E+01
  1515   0.651685E+03   0.133269E+02   0.272514E-03   0.101186E+02
  1516   0.648047E+03   0.134535E+02   0.271853E-03   0.103889E+02
  1517   0.644408E+03   0.135817E+02   0.271193E-03   0.106478E+02
  1518   0.640760E+03   0.137114E+02   0.270533E-03   0.108953E+02
  1519   0.637105E+03   0.138411E+02   0.269874E-03   0.111283E+02
  1520   0.633457E+03   0.139724E+02   0.269215E-03   0.113498E+02
  1521   0.629793E+03   0.141052E+02   0.268557E-03   0.115591E+02
  1522   0.626121E+03   0.142380E+02   0.267899E-03   0.117555E+02
  1523   0.622455E+03   0.143716E+02   0.267242E-03   0.119397E+02
  1524   0.618782E+03   0.145067E+02   0.266584E-03   0.121109E+02
  1525   0.615109E+03   0.146425E+02   0.265927E-03   0.122699E+02
  1526   0.611442E+03   0.147784E+02   0.265270E-03   0.124166E+02
  1527   0.607775E+03   0.149144E+02   0.264614E-03   0.125497E+02
  1528   0.604108E+03   0.150518E+02   0.263957E-03   0.126713E+02
  1529   0.600447E+03   0.151892E+02   0.263300E-03   0.127806E+02
  1530   0.596794E+03   0.153267E+02   0.262643E-03   0.128770E+02
  1531   0.593141E+03   0.154649E+02   0.261986E-03   0.129604E+02
  1532   0.589502E+03   0.156039E+02   0.261329E-03   0.130324E+02
  1533   0.585863E+03   0.157422E+02   0.260672E-03   0.130928E+02
  1534   0.582238E+03   0.158812E+02   0.260015E-03   0.131388E+02
  1535   0.578621E+03   0.160202E+02   0.259357E-03   0.131741E+02
  1536   0.575011E+03   0.161585E+02   0.258699E-03   0.131963E+02
  1537   0.571423E+03   0.162976E+02   0.258040E-03   0.132064E+02
  1538   0.567850E+03   0.164366E+02   0.257381E-03   0.132049E+02
  1539   0.564255E+03   0.165742E+02   0.256722E-03   0.131912E+02
  1540   0.560697E+03   0.167117E+02   0.256062E-03   0.131660E+02
  1541   0.557153E+03   0.168500E+02   0.255402E-03   0.131279E+02
  1542   0.553625E+03   0.169876E+02   0.254740E-03   0.130789E+02
  1543   0.550104E+03   0.171236E+02   0.254079E-03   0.130170E+02
  1544   0.546606E+03   0.172605E+02   0.253416E-03   0.129443E+02
  1545   0.543130E+03   0.173958E+02   0.252753E-03   0.128601E+02
  1546   0.539661E+03   0.175303E+02   0.252089E-03   0.127637E+02
  1547   0.536215E+03   0.176649E+02   0.251424E-03   0.126565E+02
  1548   0.532799E+03   0.177987E+02   0.250758E-03   0.125378E+02
  1549   0.529398E+03   0.179310E+02   0.250091E-03   0.124083E+02
  1550   0.526028E+03   0.180625E+02   0.249423E-03   0.122674E+02
  1551   0.522665E+03   0.181933E+02   0.248754E-03   0.121149E+02
  1552   0.519339E+03   0.183225E+02   0.248084E-03   0.119523E+02
  1553   0.516029E+03   0.184518E+02   0.247413E-03   0.117798E+02
  1554   0.512749E+03   0.185803E+02   0.246742E-03   0.115958E+02
  1555   0.509484E+03   0.187065E+02   0.246069E-03   0.114017E+02
  1556   0.506256E+03   0.188312E+02   0.245396E-03   0.111969E+02
  1557   0.503052E+03   0.189552E+02   0.244722E-03   0.109821E+02
  1558   0.499877E+03   0.190784E+02   0.244048E-03   0.107581E+02
  1559   0.496741E+03   0.191985E+02   0.243373E-03   0.105233E+02
  1560   0.493627E+03   0.193187E+02   0.242698E-03   0.102786E+02
  1561   0.490521E+03   0.194366E+02   0.242023E-03   0.100246E+02
  1562   0.487445E+03   0.195537E+02   0.241348E-03   0.976061E+01
  1563   0.484407E+03   0.196686E+02   0.240672E-03   0.948815E+01
  1564   0.481407E+03   0.197827E+02   0.239996E-03   0.920647E+01
  1565   0.478445E+03   0.198938E+02   0.239321E-03   0.891558E+01
  1566   0.475505E+03   0.200041E+02   0.238645E-03   0.861696E+01
  1567   0.472588E+03   0.201106E+02   0.237970E-03   0.830838E+01
  1568   0.469710E+03   0.202179E+02   0.237295E-03   0.799194E+01
  1569   0.466876E+03   0.203221E+02   0.236621E-03   0.766720E+01
  1570   0.464073E+03   0.204256E+02   0.235947E-03   0.733452E+01
  1571   0.461308E+03   0.205282E+02   0.235273E-03   0.699451E+01
  1572   0.458566E+03   0.206264E+02   0.234600E-03   0.664598E+01
  1573   0.455862E+03   0.207238E+02   0.233928E-03   0.629013E+01
  1574   0.453211E+03   0.208182E+02   0.233256E-03   0.592689E+01
  1575   0.450582E+03   0.209117E+02   0.232585E-03   0.555656E+01
  1576   0.447992E+03   0.210008E+02   0.231915E-03   0.517922E+01
  1577   0.445440E+03   0.210891E+02   0.231247E-03   0.479510E+01
  1578   0.442926E+03   0.211751E+02   0.230579E-03   0.440449E+01
  1579   0.440457E+03   0.212581E+02   0.229912E-03   0.400748E+01
  1580   0.438011E+03   0.213403E+02   0.229247E-03   0.360430E+01
  1581   0.435604E+03   0.214194E+02   0.228583E-03   0.319517E+01
  1582   0.433250E+03   0.214963E+02   0.227920E-03   0.278025E+01
  1583   0.430918E+03   0.215694E+02   0.227259E-03   0.235976E+01
  1584   0.428640E+03   0.216417E+02   0.226600E-03   0.193378E+01
  1585   0.426385E+03   0.217117E+02   0.225942E-03   0.150270E+01
  1586   0.424183E+03   0.217780E+02   0.225285E-03   0.106669E+01
  1587   0.422020E+03   0.218427E+02   0.224631E-03   0.625716E+00
  1588   0.419902E+03   0.219043E+02   0.223978E-03   0.180157E+00
  1589   0.417815E+03   0.219637E+02   0.223328E-03  -0.269742E+00
  1590   0.415766E+03   0.220200E+02   0.222679E-03  -0.723807E+00
  1591   0.413770E+03   0.220741E+02   0.222033E-03  -0.118182E+01
  1592   0.411805E+03   0.221258E+02   0.221389E-03  -0.164349E+01
  1593   0.409886E+03   0.221745E+02   0.220747E-03  -0.210891E+01
  1594   0.407998E+03   0.222209E+02   0.220107E-03  -0.257760E+01
  1595   0.406163E+03   0.222650E+02   0.219470E-03  -0.304921E+01
  1596   0.404374E+03   0.223054E+02   0.218835E-03  -0.352379E+01
  1597   0.402616E+03   0.223434E+02   0.218203E-03  -0.400105E+01
  1598   0.400904E+03   0.223784E+02   0.217574E-03  -0.448061E+01
  1599   0.399230E+03   0.224110E+02   0.216947E-03  -0.496254E+01
  1600   0.397602E+03   0.224414E+02   0.216323E-03  -0.544654E+01
  1601   0.396013E+03   0.224687E+02   0.215702E-03  -0.593230E+01
  1602   0.394454E+03   0.224922E+02   0.215084E-03  -0.641960E+01
  1603   0.392957E+03   0.225135E+02   0.214469E-03  -0.690858E+01
  1604   0.391490E+03   0.225316E+02   0.213857E-03  -0.739908E+01
  1605   0.390070E+03   0.225475E+02   0.213247E-03  -0.788983E+01
  1606   0.388688E+03   0.225603E+02   0.212641E-03  -0.838218E+01
  1607   0.387344E+03   0.225708E+02   0.212037E-03  -0.887535E+01
  1608   0.386039E+03   0.225790E+02   0.211436E-03  -0.936788E+01
  1609   0.384787E+03   0.225827E+02   0.210837E-03  -0.986123E+01
  1610   0.383573E+03   0.225841E+02   0.210241E-03  -0.103546E+02
  1611   0.382391E+03   0.225831E+02   0.209648E-03  -0.108474E+02
  1612   0.381261E+03   0.225784E+02   0.209058E-03  -0.113402E+02
  1613   0.380156E+03   0.225714E+02   0.208470E-03  -0.118323E+02
  1614   0.379103E+03   0.225620E+02   0.207885E-03  -0.123238E+02
  1615   0.378090E+03   0.225497E+02   0.207302E-03  -0.128138E+02
  1616   0.377107E+03   0.225342E+02   0.206722E-03  -0.133023E+02
  1617   0.376170E+03   0.225165E+02   0.206145E-03  -0.137894E+02
  1618   0.375271E+03   0.224957E+02   0.205570E-03  -0.142750E+02
  1619   0.374396E+03   0.224719E+02   0.204997E-03  -0.147592E+02
  1620   0.373581E+03   0.224458E+02   0.204427E-03  -0.152411E+02
  1621   0.372798E+03   0.224159E+02   0.203860E-03  -0.157208E+02
  1622   0.372052E+03   0.223844E+02   0.203294E-03  -0.161983E+02
  1623   0.371338E+03   0.223499E+02   0.202732E-03  -0.166736E+02
  1624   0.370670E+03   0.223131E+02   0.202171E-03  -0.171451E+02
  1625   0.370040E+03   0.222725E+02   0.201613E-03  -0.176144E+02
  1626   0.369441E+03   0.222304E+02   0.201057E-03  -0.180807E+02
  1627   0.368872E+03   0.221844E+02   0.200504E-03  -0.185432E+02
  1628   0.368342E+03   0.221369E+02   0.199952E-03  -0.190028E+02
  1629   0.367851E+03   0.220864E+02   0.199403E-03  -0.194578E+02
  1630   0.367398E+03   0.220335E+02   0.198857E-03  -0.199098E+02
  1631   0.366961E+03   0.219777E+02   0.198312E-03  -0.203573E+02
  1632   0.366577E+03   0.219187E+02   0.197770E-03  -0.208010E+02
  1633   0.366224E+03   0.218583E+02   0.197230E-03  -0.212402E+02
  1634   0.365916E+03   0.217947E+02   0.196692E-03  -0.216749E+02
  1635   0.365625E+03   0.217296E+02   0.196156E-03  -0.221050E+02
  1636   0.365372E+03   0.216600E+02   0.195622E-03  -0.225298E+02
  1637   0.365150E+03   0.215896E+02   0.195090E-03  -0.229509E+02
  1638   0.364951E+03   0.215169E+02   0.194560E-03  -0.233658E+02
  1639   0.364798E+03   0.214411E+02   0.194032E-03  -0.237755E+02
  1640   0.364668E+03   0.213631E+02   0.193506E-03  -0.241806E+02
  1641   0.364562E+03   0.212827E+02   0.192983E-03  -0.245797E+02
  1642   0.364494E+03   0.212001E+02   0.192461E-03  -0.249719E+02
  1643   0.364450E+03   0.211166E+02   0.191941E-03  -0.253596E+02
  1644   0.364429E+03   0.210286E+02   0.191423E-03  -0.257426E+02
  1645   0.364439E+03   0.209391E+02   0.190906E-03  -0.261181E+02
  1646   0.364472E+03   0.208480E+02   0.190392E-03  -0.264875E+02
  1647   0.364543E+03   0.207546E+02   0.189880E-03  -0.268493E+02
  1648   0.364638E+03   0.206589E+02   0.189369E-03  -0.272065E+02
  1649   0.364756E+03   0.205617E+02   0.188860E-03  -0.275568E+02
  1650   0.364897E+03   0.204614E+02   0.188353E-03  -0.278995E+02
  1651   0.365062E+03   0.203603E+02   0.187847E-03  -0.282369E+02
  1652   0.365258E+03   0.202555E+02   0.187343E-03  -0.285658E+02
  1653   0.365469E+03   0.201498E+02   0.186841E-03  -0.288872E+02
  1654   0.365704E+03   0.200433E+02   0.186341E-03  -0.292039E+02
  1655   0.365970E+03   0.199346E+02   0.185842E-03  -0.295108E+02
  1656   0.366251E+03   0.198235E+02   0.185344E-03  -0.298116E+02
  1657   0.366541E+03   0.197109E+02   0.184848E-03  -0.301047E+02
  1658   0.366869E+03   0.195960E+02   0.184354E-03  -0.303909E+02
  1659   0.367212E+03   0.194796E+02   0.183861E-03  -0.306688E+02
  1660   0.367564E+03   0.193624E+02   0.183369E-03  -0.309391E+02
  1661   0.367947E+03   0.192429E+02   0.182879E-03  -0.312024E+02
  1662   0.368337E+03   0.191226E+02   0.182390E-03  -0.314581E+02
  1663   0.368751E+03   0.190007E+02   0.181902E-03  -0.317047E+02
  1664   0.369173E+03   0.188766E+02   0.181415E-03  -0.319437E+02
  1665   0.369618E+03   0.187517E+02   0.180930E-03  -0.321750E+02
  1666   0.370079E+03   0.186253E+02   0.180445E-03  -0.323995E+02
  1667   0.370548E+03   0.184981E+02   0.179962E-03  -0.326140E+02
  1668   0.371040E+03   0.183693E+02   0.179480E-03  -0.328217E+02
  1669   0.371540E+03   0.182398E+02   0.178999E-03  -0.330202E+02
  1670   0.372048E+03   0.181087E+02   0.178519E-03  -0.332103E+02
  1671   0.372579E+03   0.179761E+02   0.178040E-03  -0.333936E+02
  1672   0.373118E+03   0.178427E+02   0.177561E-03  -0.335677E+02
  1673   0.373658E+03   0.177078E+02   0.177084E-03  -0.337333E+02
  1674   0.374221E+03   0.175736E+02   0.176607E-03  -0.338906E+02
  1675   0.374777E+03   0.174372E+02   0.176132E-03  -0.340395E+02
  1676   0.375355E+03   0.172992E+02   0.175657E-03  -0.341800E+02
  1677   0.375942E+03   0.171619E+02   0.175182E-03  -0.343121E+02
  1678   0.376521E+03   0.170224E+02   0.174708E-03  -0.344357E+02
  1679   0.377116E+03   0.168836E+02   0.174235E-03  -0.345510E+02
  1680   0.377719E+03   0.167432E+02   0.173763E-03  -0.346571E+02
  1681   0.378330E+03   0.166014E+02   0.173291E-03  -0.347548E+02
  1682   0.378934E+03   0.164603E+02   0.172820E-03  -0.348455E+02
  1683   0.379553E+03   0.163191E+02   0.172349E-03  -0.349264E+02
  1684   0.380172E+03   0.161764E+02   0.171878E-03  -0.349996E+02
  1685   0.380799E+03   0.160338E+02   0.171408E-03  -0.350643E+02
  1686   0.381427E+03   0.158910E+02   0.170938E-03  -0.351192E+02
  1687   0.382047E+03   0.157468E+02   0.170469E-03  -0.351663E+02
  1688   0.382683E+03   0.156034E+02   0.170000E-03  -0.352058E+02
  1689   0.383304E+03   0.154598E+02   0.169531E-03  -0.352353E+02
  1690   0.383925E+03   0.153156E+02   0.169062E-03  -0.352572E+02
  1691   0.384554E+03   0.151721E+02   0.168594E-03  -0.352714E+02
  1692   0.385183E+03   0.150270E+02   0.168125E-03  -0.352764E+02
  1693   0.385805E+03   0.148827E+02   0.167657E-03  -0.352729E+02
  1694   0.386420E+03   0.147391E+02   0.167188E-03  -0.352625E+02
  1695   0.387042E+03   0.145941E+02   0.166720E-03  -0.352422E+02
  1696   0.387657E+03   0.144505E+02   0.166252E-03  -0.352149E+02
  1697   0.388257E+03   0.143062E+02   0.165783E-03  -0.351792E+02
  1698   0.388864E+03   0.141626E+02   0.165315E-03  -0.351357E+02
  1699   0.389465E+03   0.140190E+02   0.164846E-03  -0.350831E+02
  1700   0.390057E+03   0.138746E+02   0.164377E-03  -0.350235E+02
  1701   0.390636E+03   0.137325E+02   0.163908E-03  -0.349554E+02
  1702   0.391221E+03   0.135896E+02   0.163439E-03  -0.348796E+02
  1703   0.391792E+03   0.134482E+02   0.162969E-03  -0.347969E+02
  1704   0.392355E+03   0.133061E+02   0.162499E-03  -0.347057E+02
  1705   0.392910E+03   0.131655E+02   0.162030E-03  -0.346068E+02
  1706   0.393451E+03   0.130234E+02   0.161560E-03  -0.345003E+02
  1707   0.393992E+03   0.128828E+02   0.161090E-03  -0.343875E+02
  1708   0.394518E+03   0.127436E+02   0.160620E-03  -0.342663E+02
  1709   0.395036E+03   0.126053E+02   0.160150E-03  -0.341381E+02
  1710   0.395539E+03   0.124684E+02   0.159681E-03  -0.340022E+02
  1711   0.396027E+03   0.123323E+02   0.159211E-03  -0.338587E+02
  1712   0.396515E+03   0.121954E+02   0.158741E-03  -0.337090E+02
  1713   0.396981E+03   0.120601E+02   0.158272E-03  -0.335523E+02
  1714   0.397432E+03   0.119262E+02   0.157803E-03  -0.333880E+02
  1715   0.397867E+03   0.117924E+02   0.157334E-03  -0.332182E+02
  1716   0.398302E+03   0.116600E+02   0.156865E-03  -0.330408E+02
  1717   0.398715E+03   0.115285E+02   0.156396E-03  -0.328572E+02
  1718   0.399105E+03   0.113984E+02   0.155928E-03  -0.326674E+02
  1719   0.399488E+03   0.112691E+02   0.155460E-03  -0.324707E+02
  1720   0.399863E+03   0.111413E+02   0.154993E-03  -0.322685E+02
  1721   0.400215E+03   0.110150E+02   0.154526E-03  -0.320595E+02
  1722   0.400560E+03   0.108888E+02   0.154059E-03  -0.318450E+02
  1723   0.400882E+03   0.107640E+02   0.153593E-03  -0.316244E+02
  1724   0.401181E+03   0.106415E+02   0.153127E-03  -0.313984E+02
  1725   0.401465E+03   0.105191E+02   0.152662E-03  -0.311662E+02
  1726   0.401734E+03   0.103988E+02   0.152198E-03  -0.309294E+02
  1727   0.401987E+03   0.102794E+02   0.151734E-03  -0.306864E+02
  1728   0.402218E+03   0.101630E+02   0.151271E-03  -0.304387E+02
  1729   0.402441E+03   0.100474E+02   0.150808E-03  -0.301857E+02
  1730   0.402626E+03   0.993249E+01   0.150346E-03  -0.299265E+02
  1731   0.402804E+03   0.981914E+01   0.149885E-03  -0.296642E+02
  1732   0.402959E+03   0.970732E+01   0.149424E-03  -0.293957E+02
  1733   0.403098E+03   0.959777E+01   0.148965E-03  -0.291233E+02
  1734   0.403215E+03   0.948900E+01   0.148506E-03  -0.288463E+02
  1735   0.403309E+03   0.938250E+01   0.148048E-03  -0.285639E+02
  1736   0.403387E+03   0.927678E+01   0.147591E-03  -0.282791E+02
  1737   0.403443E+03   0.917409E+01   0.147135E-03  -0.279889E+02
  1738   0.403475E+03   0.907218E+01   0.146680E-03  -0.276949E+02
  1739   0.403500E+03   0.897254E+01   0.146226E-03  -0.273977E+02
  1740   0.403487E+03   0.887444E+01   0.145773E-03  -0.270966E+02
  1741   0.403473E+03   0.877788E+01   0.145320E-03  -0.267909E+02
  1742   0.403422E+03   0.868360E+01   0.144869E-03  -0.264836E+02
  1743   0.403355E+03   0.859085E+01   0.144420E-03  -0.261716E+02
  1744   0.403265E+03   0.850038E+01   0.143971E-03  -0.258573E+02
  1745   0.403152E+03   0.841072E+01   0.143523E-03  -0.255399E+02
  1746   0.403016E+03   0.832408E+01   0.143077E-03  -0.252193E+02
  1747   0.402865E+03   0.823972E+01   0.142632E-03  -0.248964E+02
  1748   0.402683E+03   0.815766E+01   0.142188E-03  -0.245711E+02
  1749   0.402478E+03   0.807639E+01   0.141746E-03  -0.242419E+02
  1750   0.402250E+03   0.799742E+01   0.141304E-03  -0.239119E+02
  1751   0.401999E+03   0.791999E+01   0.140865E-03  -0.235803E+02
  1752   0.401733E+03   0.784411E+01   0.140426E-03  -0.232448E+02
  1753   0.401443E+03   0.776978E+01   0.139989E-03  -0.229092E+02
  1754   0.401130E+03   0.769849E+01   0.139554E-03  -0.225713E+02
  1755   0.400794E+03   0.763000E+01   0.139119E-03  -0.222317E+02
  1756   0.400443E+03   0.756254E+01   0.138686E-03  -0.218906E+02
  1757   0.400061E+03   0.749722E+01   0.138255E-03  -0.215486E+02
  1758   0.399648E+03   0.743390E+01   0.137825E-03  -0.212058E+02
  1759   0.399228E+03   0.737272E+01   0.137396E-03  -0.208622E+02
  1760   0.398777E+03   0.731375E+01   0.136969E-03  -0.205169E+02
  1761   0.398302E+03   0.725685E+01   0.136543E-03  -0.201716E+02
  1762   0.397805E+03   0.720194E+01   0.136118E-03  -0.198255E+02
  1763   0.397292E+03   0.714932E+01   0.135695E-03  -0.194786E+02
  1764   0.396764E+03   0.709891E+01   0.135273E-03  -0.191323E+02
  1765   0.396197E+03   0.705043E+01   0.134853E-03  -0.187853E+02
  1766   0.395615E+03   0.700401E+01   0.134434E-03  -0.184389E+02
  1767   0.395010E+03   0.695965E+01   0.134016E-03  -0.180917E+02
  1768   0.394382E+03   0.691751E+01   0.133600E-03  -0.177453E+02
  1769   0.393738E+03   0.687744E+01   0.133185E-03  -0.174002E+02
  1770   0.393064E+03   0.683935E+01   0.132771E-03  -0.170544E+02
  1771   0.392374E+03   0.680348E+01   0.132359E-03  -0.167100E+02
  1772   0.391668E+03   0.676961E+01   0.131948E-03  -0.163671E+02
  1773   0.390924E+03   0.673779E+01   0.131539E-03  -0.160235E+02
  1774   0.390173E+03   0.670812E+01   0.131131E-03  -0.156827E+02
  1775   0.389398E+03   0.668051E+01   0.130725E-03  -0.153427E+02
  1776   0.388608E+03   0.665489E+01   0.130319E-03  -0.150035E+02
  1777   0.387779E+03   0.663149E+01   0.129916E-03  -0.146672E+02
  1778   0.386943E+03   0.661000E+01   0.129513E-03  -0.143316E+02
  1779   0.386083E+03   0.659065E+01   0.129112E-03  -0.139983E+02
  1780   0.385208E+03   0.657329E+01   0.128713E-03  -0.136665E+02
  1781   0.384317E+03   0.655792E+01   0.128314E-03  -0.133369E+02
  1782   0.383388E+03   0.654461E+01   0.127918E-03  -0.130096E+02
  1783   0.382451E+03   0.653329E+01   0.127522E-03  -0.126845E+02
  1784   0.381506E+03   0.652389E+01   0.127128E-03  -0.123609E+02
  1785   0.380530E+03   0.651655E+01   0.126736E-03  -0.120411E+02
  1786   0.379539E+03   0.651113E+01   0.126344E-03  -0.117236E+02
  1787   0.378532E+03   0.650777E+01   0.125955E-03  -0.114083E+02
  1788   0.377510E+03   0.650625E+01   0.125566E-03  -0.110975E+02
  1789   0.376464E+03   0.650665E+01   0.125179E-03  -0.107883E+02
  1790   0.375395E+03   0.650896E+01   0.124793E-03  -0.104828E+02
  1791   0.374319E+03   0.651311E+01   0.124409E-03  -0.101811E+02
  1792   0.373226E+03   0.651917E+01   0.124026E-03  -0.988174E+01
  1793   0.372103E+03   0.652707E+01   0.123645E-03  -0.958614E+01
  1794   0.370979E+03   0.653674E+01   0.123265E-03  -0.929432E+01
  1795   0.369840E+03   0.654840E+01   0.122886E-03  -0.900631E+01
  1796   0.368655E+03   0.656174E+01   0.122509E-03  -0.872134E+01
  1797   0.367492E+03   0.657678E+01   0.122133E-03  -0.844093E+01
  1798   0.366298E+03   0.659358E+01   0.121759E-03  -0.816359E+01
  1799   0.365089E+03   0.661223E+01   0.121386E-03  -0.789080E+01
  1800   0.363872E+03   0.663256E+01   0.121014E-03  -0.762257E+01
  1801   0.362646E+03   0.665450E+01   0.120644E-03  -0.735787E+01
  1802   0.361412E+03   0.667807E+01   0.120275E-03  -0.709789E+01
  1803   0.360155E+03   0.670332E+01   0.119908E-03  -0.684278E+01
  1804   0.358875E+03   0.673011E+01   0.119542E-03  -0.659113E+01
  1805   0.357587E+03   0.675858E+01   0.119177E-03  -0.634450E+01
  1806   0.356298E+03   0.678867E+01   0.118813E-03  -0.610244E+01
  1807   0.354987E+03   0.682029E+01   0.118451E-03  -0.586519E+01
  1808   0.353667E+03   0.685322E+01   0.118090E-03  -0.563252E+01
  1809   0.352339E+03   0.688754E+01   0.117730E-03  -0.540480E+01
  1810   0.351003E+03   0.692347E+01   0.117372E-03  -0.518205E+01
  1811   0.349644E+03   0.696078E+01   0.117014E-03  -0.496417E+01
  1812   0.348285E+03   0.699955E+01   0.116658E-03  -0.475148E+01
  1813   0.346918E+03   0.703963E+01   0.116303E-03  -0.454383E+01
  1814   0.345535E+03   0.708101E+01   0.115949E-03  -0.434136E+01
  1815   0.344152E+03   0.712369E+01   0.115596E-03  -0.414409E+01
  1816   0.342760E+03   0.716761E+01   0.115244E-03  -0.395223E+01
  1817   0.341354E+03   0.721276E+01   0.114893E-03  -0.376549E+01
  1818   0.339939E+03   0.725913E+01   0.114543E-03  -0.358416E+01
  1819   0.338502E+03   0.730681E+01   0.114194E-03  -0.340834E+01
  1820   0.337079E+03   0.735542E+01   0.113847E-03  -0.323793E+01
  1821   0.335655E+03   0.740525E+01   0.113500E-03  -0.307303E+01
  1822   0.334217E+03   0.745608E+01   0.113154E-03  -0.291370E+01
  1823   0.332800E+03   0.750807E+01   0.112809E-03  -0.275995E+01
  1824   0.331353E+03   0.756075E+01   0.112464E-03  -0.261170E+01
  1825   0.329906E+03   0.761436E+01   0.112121E-03  -0.246926E+01
  1826   0.328451E+03   0.766972E+01   0.111778E-03  -0.233240E+01
  1827   0.327003E+03   0.772562E+01   0.111437E-03  -0.220120E+01
  1828   0.325540E+03   0.778230E+01   0.111096E-03  -0.207581E+01
  1829   0.324076E+03   0.783900E+01   0.110756E-03  -0.195609E+01
  1830   0.322613E+03   0.789797E+01   0.110416E-03  -0.184210E+01
  1831   0.321148E+03   0.795696E+01   0.110078E-03  -0.173393E+01
  1832   0.319677E+03   0.801672E+01   0.109740E-03  -0.163158E+01
  1833   0.318212E+03   0.807725E+01   0.109402E-03  -0.153490E+01
  1834   0.316747E+03   0.813780E+01   0.109066E-03  -0.144427E+01
  1835   0.315275E+03   0.819987E+01   0.108729E-03  -0.135917E+01
  1836   0.313802E+03   0.826344E+01   0.108394E-03  -0.128011E+01
  1837   0.312337E+03   0.832555E+01   0.108059E-03  -0.120681E+01
  1838   0.310872E+03   0.838917E+01   0.107725E-03  -0.113941E+01
  1839   0.309398E+03   0.845354E+01   0.107391E-03  -0.107777E+01
  1840   0.307940E+03   0.851720E+01   0.107058E-03  -0.102204E+01
  1841   0.306482E+03   0.858236E+01   0.106725E-03  -0.972077E+00
  1842   0.305023E+03   0.864754E+01   0.106393E-03  -0.927949E+00
  1843   0.303564E+03   0.871273E+01   0.106061E-03  -0.889661E+00
  1844   0.302113E+03   0.877868E+01   0.105729E-03  -0.857068E+00
  1845   0.300684E+03   0.884465E+01   0.105398E-03  -0.830319E+00
  1846   0.299232E+03   0.891137E+01   0.105067E-03  -0.809194E+00
  1847   0.297796E+03   0.897811E+01   0.104737E-03  -0.793993E+00
  1848   0.296359E+03   0.904486E+01   0.104407E-03  -0.784345E+00
  1849   0.294930E+03   0.911161E+01   0.104077E-03  -0.780401E+00
  1850   0.293509E+03   0.917838E+01   0.103748E-03  -0.782089E+00
  1851   0.292072E+03   0.924590E+01   0.103419E-03  -0.789410E+00
  1852   0.290673E+03   0.931417E+01   0.103090E-03  -0.802364E+00
  1853   0.289259E+03   0.938097E+01   0.102761E-03  -0.820799E+00
  1854   0.287860E+03   0.944777E+01   0.102433E-03  -0.844862E+00
  1855   0.286468E+03   0.951383E+01   0.102105E-03  -0.874328E+00
  1856   0.285092E+03   0.958063E+01   0.101777E-03  -0.909121E+00
  1857   0.283715E+03   0.964819E+01   0.101450E-03  -0.949387E+00
  1858   0.282346E+03   0.971426E+01   0.101123E-03  -0.994977E+00
  1859   0.280992E+03   0.978107E+01   0.100796E-03  -0.104596E+01
  1860   0.279638E+03   0.984640E+01   0.100469E-03  -0.110204E+01
  1861   0.278307E+03   0.991247E+01   0.100143E-03  -0.116344E+01
  1862   0.276983E+03   0.997780E+01   0.998177E-04  -0.122985E+01
  1863   0.275652E+03   0.100431E+02   0.994924E-04  -0.130129E+01
  1864   0.274351E+03   0.101092E+02   0.991675E-04  -0.137780E+01
  1865   0.273050E+03   0.101738E+02   0.988429E-04  -0.145926E+01
  1866   0.271772E+03   0.102376E+02   0.985188E-04  -0.154565E+01
  1867   0.270486E+03   0.103014E+02   0.981951E-04  -0.163668E+01
  1868   0.269223E+03   0.103645E+02   0.978718E-04  -0.173264E+01
  1869   0.267975E+03   0.104268E+02   0.975489E-04  -0.183316E+01
  1870   0.266734E+03   0.104891E+02   0.972265E-04  -0.193846E+01
  1871   0.265502E+03   0.105514E+02   0.969045E-04  -0.204816E+01
  1872   0.264292E+03   0.106122E+02   0.965830E-04  -0.216249E+01
  1873   0.263089E+03   0.106730E+02   0.962620E-04  -0.228114E+01
  1874   0.261902E+03   0.107323E+02   0.959414E-04  -0.240420E+01
  1875   0.260730E+03   0.107916E+02   0.956213E-04  -0.253150E+01
  1876   0.259566E+03   0.108501E+02   0.953018E-04  -0.266291E+01
  1877   0.258417E+03   0.109078E+02   0.949827E-04  -0.279848E+01
  1878   0.257275E+03   0.109641E+02   0.946642E-04  -0.293807E+01
  1879   0.256157E+03   0.110196E+02   0.943462E-04  -0.308146E+01
  1880   0.255053E+03   0.110743E+02   0.940287E-04  -0.322887E+01
  1881   0.253965E+03   0.111283E+02   0.937118E-04  -0.337992E+01
  1882   0.252884E+03   0.111822E+02   0.933954E-04  -0.353460E+01
  1883   0.251827E+03   0.112339E+02   0.930796E-04  -0.369293E+01
  1884   0.250784E+03   0.112863E+02   0.927644E-04  -0.385475E+01
  1885   0.249757E+03   0.113365E+02   0.924498E-04  -0.402005E+01
